snapshot_date,sku,product_name,category,warehouse,current_stock_kg,avg_daily_sales,days_no_movement,last_sale_date,lead_time_days,safety_stock,reorder_point,ideal_stock,needs_reorder,unit_cost_inr,total_value_inr,monthly_holding_cost,aging_bucket,is_dead_stock,health_score,supplier
2024-10-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1422.13,45.37,13,2024-09-18,5,590,817,1144,0,123.76,176002.81,3168.05,0-30 days,0,92.6,Gujarat Agro Seeds Pvt Ltd
2024-10-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,684.73,16.51,3,2024-09-28,6,231,330,462,0,160.22,109707.44,1974.73,0-30 days,0,98.0,Kathiawar Peanut Processors
2024-10-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,679.51,30.2,7,2024-09-24,5,393,544,762,0,142.54,96857.36,1743.43,0-30 days,0,83.9,Shakti Packaging Industries
2024-10-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,35.83,1.0,18,2024-09-13,10,18,28,35,0,4552.6,163119.66,2936.15,0-30 days,0,91.3,Industrial Chemicals Feedstock Co
2024-10-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,24.16,1.0,12,2024-09-19,7,15,22,28,0,585.65,14149.3,254.69,0-30 days,0,95.3,Rajkot Agro Milling Associates
2024-10-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,386.44,9.87,16,2024-09-15,5,128,177,248,0,131.5,50816.86,914.7,0-30 days,0,89.2,Healthy Bran Oils Pvt Ltd
2024-11-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3146.02,139.38,15,2024-10-17,5,1673,2370,3318,0,123.76,389351.44,7008.33,0-30 days,0,89.9,Gujarat Agro Seeds Pvt Ltd
2024-11-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1384.26,45.41,4,2024-10-28,6,590,862,1207,0,160.22,221786.14,3992.15,0-30 days,0,95.6,Kathiawar Peanut Processors
2024-11-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,876.67,37.31,5,2024-10-27,5,448,635,889,0,142.54,124960.54,2249.29,0-30 days,0,97.6,Shakti Packaging Industries
2024-11-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,173.89,4.51,14,2024-10-18,10,77,122,152,0,4552.6,791651.61,14249.73,0-30 days,0,96.1,Industrial Chemicals Feedstock Co
2024-11-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,87.96,3.08,17,2024-10-15,7,43,65,81,0,585.65,51513.77,927.25,0-30 days,0,92.2,Rajkot Agro Milling Associates
2024-11-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,603.32,28.36,6,2024-10-26,5,340,482,675,0,131.5,79336.58,1428.06,0-30 days,0,94.9,Healthy Bran Oils Pvt Ltd
2024-11-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1917.95,65.04,11,2024-10-21,5,976,1301,1821,0,123.76,237365.49,4272.58,0-30 days,0,97.1,Gujarat Agro Seeds Pvt Ltd
2024-11-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,540.02,18.16,17,2024-10-15,6,291,400,560,0,160.22,86522.0,1557.4,0-30 days,0,93.7,Kathiawar Peanut Processors
2024-11-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,651.48,20.35,10,2024-10-22,5,305,407,570,0,142.54,92861.96,1671.52,0-30 days,0,96.4,Shakti Packaging Industries
2024-11-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,48.03,1.0,19,2024-10-13,10,20,30,38,0,4552.6,218661.38,3935.9,0-30 days,0,94.4,Industrial Chemicals Feedstock Co
2024-11-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,145.01,4.26,5,2024-10-27,7,72,102,128,0,585.65,84925.11,1528.65,0-30 days,0,98.0,Rajkot Agro Milling Associates
2024-11-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,347.04,10.91,10,2024-10-22,5,164,219,307,0,131.5,45635.76,821.44,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2024-11-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1063.25,40.88,14,2024-10-18,5,531,735,1029,0,123.76,131587.82,2368.58,0-30 days,0,96.2,Gujarat Agro Seeds Pvt Ltd
2024-11-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,471.23,16.22,11,2024-10-21,6,227,324,454,0,160.22,75500.47,1359.01,0-30 days,0,97.5,Kathiawar Peanut Processors
2024-11-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,781.28,30.52,14,2024-10-18,5,397,550,770,0,142.54,111363.65,2004.55,0-30 days,0,83.4,Shakti Packaging Industries
2024-11-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,43.68,1.0,20,2024-10-12,10,18,28,35,0,4552.6,198857.57,3579.44,0-30 days,0,94.0,Industrial Chemicals Feedstock Co
2024-11-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,23.95,1.0,14,2024-10-18,7,15,22,28,0,585.65,14026.32,252.47,0-30 days,0,93.4,Rajkot Agro Milling Associates
2024-11-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,212.85,9.6,13,2024-10-19,5,125,173,242,0,131.5,27989.77,503.82,0-30 days,0,91.2,Healthy Bran Oils Pvt Ltd
2024-12-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3182.58,144.15,16,2024-11-15,5,1730,2451,3431,0,123.76,393876.1,7089.77,0-30 days,0,90.4,Gujarat Agro Seeds Pvt Ltd
2024-12-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1384.92,48.49,9,2024-11-22,6,630,921,1289,0,160.22,221891.88,3994.05,0-30 days,0,91.9,Kathiawar Peanut Processors
2024-12-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,874.3,36.85,11,2024-11-20,5,442,626,876,0,142.54,124622.72,2243.21,0-30 days,0,98.0,Shakti Packaging Industries
2024-12-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,154.57,4.48,15,2024-11-16,10,76,121,151,0,4552.6,703695.38,12666.52,0-30 days,0,91.0,Industrial Chemicals Feedstock Co
2024-12-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,80.75,2.9,17,2024-11-14,7,41,61,76,0,585.65,47291.24,851.24,0-30 days,0,90.2,Rajkot Agro Milling Associates
2024-12-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,725.58,29.6,5,2024-11-26,5,355,503,704,0,131.5,95413.77,1717.45,0-30 days,0,97.4,Healthy Bran Oils Pvt Ltd
2024-12-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1809.5,67.27,16,2024-11-15,5,1009,1345,1883,0,123.76,223943.72,4030.99,0-30 days,0,93.5,Gujarat Agro Seeds Pvt Ltd
2024-12-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,551.28,19.39,12,2024-11-19,6,310,426,596,0,160.22,88326.08,1589.87,0-30 days,0,95.2,Kathiawar Peanut Processors
2024-12-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,582.63,20.1,17,2024-11-14,5,302,402,563,0,142.54,83048.08,1494.87,0-30 days,0,90.8,Shakti Packaging Industries
2024-12-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,47.79,1.0,21,2024-11-10,10,20,30,38,0,4552.6,217568.75,3916.24,0-30 days,0,92.9,Industrial Chemicals Feedstock Co
2024-12-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,114.16,4.02,3,2024-11-28,7,68,96,120,0,585.65,66857.8,1203.44,0-30 days,0,98.0,Rajkot Agro Milling Associates
2024-12-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,307.24,11.38,16,2024-11-15,5,171,228,319,0,131.5,40402.06,727.24,0-30 days,0,96.1,Healthy Bran Oils Pvt Ltd
2024-12-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1134.16,42.28,12,2024-11-19,5,550,761,1065,0,123.76,140363.64,2526.55,0-30 days,0,92.9,Gujarat Agro Seeds Pvt Ltd
2024-12-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,516.25,17.32,6,2024-11-25,6,242,346,484,0,160.22,82713.57,1488.84,0-30 days,0,93.7,Kathiawar Peanut Processors
2024-12-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,716.82,30.15,7,2024-11-24,5,392,543,760,0,142.54,102175.52,1839.16,0-30 days,0,86.1,Shakti Packaging Industries
2024-12-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,41.52,1.0,13,2024-11-18,10,18,28,35,0,4552.6,189023.95,3402.43,0-30 days,0,89.1,Industrial Chemicals Feedstock Co
2024-12-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,28.88,1.0,12,2024-11-19,7,15,22,28,0,585.65,16913.57,304.44,0-30 days,0,97.8,Rajkot Agro Milling Associates
2024-12-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,263.43,10.02,10,2024-11-21,5,130,180,252,0,131.5,34641.04,623.54,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2025-01-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3807.21,157.12,17,2024-12-15,5,1885,2671,3739,0,128.8,490368.65,8826.64,0-30 days,0,88.8,Gujarat Agro Seeds Pvt Ltd
2025-01-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1116.27,46.11,8,2024-12-24,6,599,876,1226,0,166.75,186138.02,3350.48,0-30 days,0,91.8,Kathiawar Peanut Processors
2025-01-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,868.43,36.36,11,2024-12-21,5,436,618,865,0,148.35,128831.59,2318.97,0-30 days,0,95.4,Shakti Packaging Industries
2025-01-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,182.52,4.59,12,2024-12-20,10,78,124,155,0,4738.0,864779.76,15566.04,0-30 days,0,90.9,Industrial Chemicals Feedstock Co
2025-01-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,76.94,2.66,8,2024-12-24,7,37,56,70,0,609.5,46894.93,844.11,0-30 days,0,95.2,Rajkot Agro Milling Associates
2025-01-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,738.72,35.88,9,2024-12-23,5,431,610,854,0,136.85,101093.83,1819.69,0-30 days,0,91.2,Healthy Bran Oils Pvt Ltd
2025-01-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,2073.31,73.32,3,2024-12-29,5,1100,1467,2054,0,128.8,267042.33,4806.76,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-01-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,587.63,18.44,17,2024-12-15,6,295,406,568,0,166.75,97987.3,1763.77,0-30 days,0,90.9,Kathiawar Peanut Processors
2025-01-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,502.77,19.83,8,2024-12-24,5,297,396,554,0,148.35,74585.93,1342.55,0-30 days,0,91.5,Shakti Packaging Industries
2025-01-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,36.48,1.0,16,2024-12-16,10,20,30,38,0,4738.0,172842.24,3111.16,0-30 days,0,89.5,Industrial Chemicals Feedstock Co
2025-01-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,255.48,3.69,75,2024-10-18,7,63,89,111,0,609.5,155715.06,2802.87,61-90 days,0,66.7,Rajkot Agro Milling Associates
2025-01-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,362.61,13.8,14,2024-12-18,5,207,276,386,0,136.85,49623.18,893.22,0-30 days,0,88.1,Healthy Bran Oils Pvt Ltd
2025-01-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1330.43,46.09,12,2024-12-20,5,599,829,1161,0,128.8,171359.38,3084.47,0-30 days,0,96.2,Gujarat Agro Seeds Pvt Ltd
2025-01-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,466.83,16.47,8,2024-12-24,6,231,330,462,0,166.75,77843.9,1401.19,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-01-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,820.37,29.74,9,2024-12-23,5,387,536,750,0,148.35,121701.89,2190.63,0-30 days,0,87.1,Shakti Packaging Industries
2025-01-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,33.54,1.0,11,2024-12-21,10,18,28,35,0,4738.0,158912.52,2860.43,0-30 days,0,95.3,Industrial Chemicals Feedstock Co
2025-01-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,25.78,1.0,16,2024-12-16,7,15,22,28,0,609.5,15712.91,282.83,0-30 days,0,94.3,Rajkot Agro Milling Associates
2025-01-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,287.32,12.14,7,2024-12-25,5,158,219,307,0,136.85,39319.74,707.76,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2025-02-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3254.04,138.35,7,2025-01-25,5,1660,2352,3293,0,128.8,419120.35,7544.17,0-30 days,0,96.4,Gujarat Agro Seeds Pvt Ltd
2025-02-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1151.81,44.71,17,2025-01-15,6,581,849,1189,0,166.75,192064.32,3457.16,0-30 days,0,88.3,Kathiawar Peanut Processors
2025-02-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,769.58,31.75,4,2025-01-28,5,381,540,756,0,148.35,114167.19,2055.01,0-30 days,0,96.0,Shakti Packaging Industries
2025-02-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,162.54,4.53,21,2025-01-11,10,77,122,152,0,4738.0,770114.52,13862.06,0-30 days,0,86.8,Industrial Chemicals Feedstock Co
2025-02-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,45.05,1.97,6,2025-01-26,7,28,42,52,0,609.5,27457.97,494.24,0-30 days,0,98.0,Rajkot Agro Milling Associates
2025-02-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,644.2,30.16,13,2025-01-19,5,362,513,718,0,136.85,88158.77,1586.86,0-30 days,0,95.2,Healthy Bran Oils Pvt Ltd
2025-02-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1568.1,64.56,2,2025-01-30,5,968,1291,1807,0,128.8,201971.28,3635.48,0-30 days,0,97.1,Gujarat Agro Seeds Pvt Ltd
2025-02-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,479.19,17.88,17,2025-01-15,6,286,393,550,0,166.75,79904.93,1438.29,0-30 days,0,92.5,Kathiawar Peanut Processors
2025-02-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,433.74,17.32,17,2025-01-15,5,260,347,486,0,148.35,64345.33,1158.22,0-30 days,0,94.8,Shakti Packaging Industries
2025-02-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,38.2,1.0,9,2025-01-23,10,20,30,38,0,4738.0,180991.6,3257.85,0-30 days,0,96.7,Industrial Chemicals Feedstock Co
2025-02-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,172.94,2.73,81,2024-11-12,7,46,65,81,0,609.5,105406.93,1897.32,61-90 days,0,64.0,Rajkot Agro Milling Associates
2025-02-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,373.61,11.6,6,2025-01-26,5,174,232,325,0,136.85,51128.53,920.31,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2025-02-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1002.25,40.58,17,2025-01-15,5,528,731,1023,0,128.8,129089.8,2323.62,0-30 days,0,94.8,Gujarat Agro Seeds Pvt Ltd
2025-02-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,505.07,15.97,3,2025-01-29,6,224,320,448,0,166.75,84220.42,1515.97,0-30 days,0,97.0,Kathiawar Peanut Processors
2025-02-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,613.86,25.98,10,2025-01-22,5,338,468,655,0,148.35,91066.13,1639.19,0-30 days,0,83.0,Shakti Packaging Industries
2025-02-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,40.77,1.0,9,2025-01-23,10,18,28,35,0,4738.0,193168.26,3477.03,0-30 days,0,92.1,Industrial Chemicals Feedstock Co
2025-02-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,29.81,1.0,7,2025-01-25,7,15,22,28,0,609.5,18169.19,327.05,0-30 days,0,93.2,Rajkot Agro Milling Associates
2025-02-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,274.58,10.21,3,2025-01-29,5,133,184,258,0,136.85,37576.27,676.37,0-30 days,0,94.2,Healthy Bran Oils Pvt Ltd
2025-03-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3106.38,131.48,15,2025-02-14,5,1578,2235,3129,0,128.8,400101.74,7201.83,0-30 days,0,87.9,Gujarat Agro Seeds Pvt Ltd
2025-03-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1158.36,42.75,10,2025-02-19,6,556,812,1137,0,166.75,193156.53,3476.82,0-30 days,0,91.3,Kathiawar Peanut Processors
2025-03-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,718.66,31.92,15,2025-02-14,5,383,543,760,0,148.35,106613.21,1919.04,0-30 days,0,92.0,Shakti Packaging Industries
2025-03-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,137.63,4.05,20,2025-02-09,10,69,110,138,0,4738.0,652090.94,11737.64,0-30 days,0,93.6,Industrial Chemicals Feedstock Co
2025-03-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,65.22,2.36,13,2025-02-16,7,33,50,62,0,609.5,39751.59,715.53,0-30 days,0,96.8,Rajkot Agro Milling Associates
2025-03-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,774.12,31.03,12,2025-02-17,5,372,527,738,0,136.85,105938.32,1906.89,0-30 days,0,92.4,Healthy Bran Oils Pvt Ltd
2025-03-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1801.39,61.36,11,2025-02-18,5,920,1227,1718,0,128.8,232019.03,4176.34,0-30 days,0,94.0,Gujarat Agro Seeds Pvt Ltd
2025-03-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,525.94,17.1,5,2025-02-24,6,274,377,528,0,166.75,87700.5,1578.61,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-03-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,518.49,17.41,10,2025-02-19,5,261,348,487,0,148.35,76917.99,1384.52,0-30 days,0,97.2,Shakti Packaging Industries
2025-03-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,40.05,1.0,17,2025-02-12,10,20,30,38,0,4738.0,189756.9,3415.62,0-30 days,0,91.2,Industrial Chemicals Feedstock Co
2025-03-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,193.04,3.27,86,2024-12-05,7,56,79,99,0,609.5,117657.88,2117.84,61-90 days,0,53.7,Rajkot Agro Milling Associates
2025-03-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,377.03,11.93,13,2025-02-16,5,179,239,335,0,136.85,51596.56,928.74,0-30 days,0,96.7,Healthy Bran Oils Pvt Ltd
2025-03-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,941.78,38.57,17,2025-02-12,5,501,694,972,0,128.8,121301.26,2183.42,0-30 days,0,87.3,Gujarat Agro Seeds Pvt Ltd
2025-03-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,377.4,15.27,3,2025-02-26,6,214,306,428,0,166.75,62931.45,1132.77,0-30 days,0,94.6,Kathiawar Peanut Processors
2025-03-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,591.82,26.12,9,2025-02-20,5,340,471,659,0,148.35,87796.5,1580.34,0-30 days,0,80.6,Shakti Packaging Industries
2025-03-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,33.95,1.0,7,2025-02-22,10,18,28,35,0,4738.0,160855.1,2895.39,0-30 days,0,92.3,Industrial Chemicals Feedstock Co
2025-03-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,25.37,1.0,15,2025-02-14,7,15,22,28,0,609.5,15463.02,278.33,0-30 days,0,88.5,Rajkot Agro Milling Associates
2025-03-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,273.86,10.5,9,2025-02-20,5,136,188,263,0,136.85,37477.74,674.6,0-30 days,0,93.5,Healthy Bran Oils Pvt Ltd
2025-04-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3170.04,139.52,16,2025-03-16,5,1674,2372,3321,0,128.8,408301.15,7349.42,0-30 days,0,88.8,Gujarat Agro Seeds Pvt Ltd
2025-04-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1176.83,43.28,12,2025-03-20,6,563,823,1152,0,166.75,196236.4,3532.26,0-30 days,0,94.8,Kathiawar Peanut Processors
2025-04-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,766.99,32.91,7,2025-03-25,5,395,560,784,0,148.35,113782.97,2048.09,0-30 days,0,98.0,Shakti Packaging Industries
2025-04-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,168.04,4.51,12,2025-03-20,10,77,122,152,0,4738.0,796173.52,14331.12,0-30 days,0,96.4,Industrial Chemicals Feedstock Co
2025-04-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,70.94,2.38,17,2025-03-15,7,33,50,62,0,609.5,43237.93,778.28,0-30 days,0,92.0,Rajkot Agro Milling Associates
2025-04-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,709.19,30.1,15,2025-03-17,5,361,512,717,0,136.85,97052.65,1746.95,0-30 days,0,88.4,Healthy Bran Oils Pvt Ltd
2025-04-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1571.96,65.11,3,2025-03-29,5,977,1303,1824,0,128.8,202468.45,3644.43,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-04-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,540.12,17.31,13,2025-03-19,6,277,381,533,0,166.75,90065.01,1621.17,0-30 days,0,93.8,Kathiawar Peanut Processors
2025-04-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,473.53,17.95,16,2025-03-16,5,269,359,503,0,148.35,70248.18,1264.47,0-30 days,0,95.2,Shakti Packaging Industries
2025-04-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,38.58,1.0,15,2025-03-17,10,20,30,38,0,4738.0,182792.04,3290.26,0-30 days,0,93.9,Industrial Chemicals Feedstock Co
2025-04-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,219.72,3.3,93,2024-12-29,7,56,79,99,0,609.5,133919.34,2410.55,91-120 days,0,52.5,Rajkot Agro Milling Associates
2025-04-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,324.09,11.58,11,2025-03-21,5,174,232,325,0,136.85,44351.72,798.33,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2025-04-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1085.17,40.93,17,2025-03-15,5,532,737,1032,0,128.8,139769.9,2515.86,0-30 days,0,87.2,Gujarat Agro Seeds Pvt Ltd
2025-04-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,428.39,15.46,13,2025-03-19,6,216,309,433,0,166.75,71434.03,1285.81,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-04-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,778.58,26.92,3,2025-03-29,5,350,485,679,0,148.35,115502.34,2079.04,0-30 days,0,93.0,Shakti Packaging Industries
2025-04-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,36.92,1.0,24,2025-03-08,10,18,28,35,0,4738.0,174926.96,3148.69,0-30 days,0,91.4,Industrial Chemicals Feedstock Co
2025-04-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,23.98,1.0,17,2025-03-15,7,15,22,28,0,609.5,14615.81,263.08,0-30 days,0,92.5,Rajkot Agro Milling Associates
2025-04-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,277.08,10.19,15,2025-03-17,5,132,183,256,0,136.85,37918.4,682.53,0-30 days,0,87.8,Healthy Bran Oils Pvt Ltd
2025-05-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,2859.61,138.0,4,2025-04-27,5,1656,2346,3284,0,128.8,368317.77,6629.72,0-30 days,0,95.1,Gujarat Agro Seeds Pvt Ltd
2025-05-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1112.82,43.87,8,2025-04-23,6,570,833,1166,0,166.75,185562.73,3340.13,0-30 days,0,95.7,Kathiawar Peanut Processors
2025-05-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,691.45,33.68,3,2025-04-28,5,404,572,801,0,148.35,102576.61,1846.38,0-30 days,0,97.4,Shakti Packaging Industries
2025-05-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,178.77,4.35,14,2025-04-17,10,74,118,148,0,4738.0,847012.26,15246.22,0-30 days,0,89.0,Industrial Chemicals Feedstock Co
2025-05-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,58.96,2.02,2,2025-04-29,7,28,42,52,0,609.5,35936.12,646.85,0-30 days,0,98.0,Rajkot Agro Milling Associates
2025-05-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,858.62,31.92,15,2025-04-16,5,383,543,760,0,136.85,117502.15,2115.04,0-30 days,0,90.0,Healthy Bran Oils Pvt Ltd
2025-05-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1590.38,64.4,2,2025-04-29,5,966,1288,1803,0,128.8,204840.94,3687.14,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
