Date,Product,Sales_INR,Quantity
2022-06-14,De Oiled Cake,273878,182
2022-06-15,Tirupati Cottonseed Oil,164492,109
2022-06-15,Tirupati Sunflower Oil,211135,140
2022-06-15,Tirupati Groundnut Oil,384312,256
2022-06-15,Tirupati Soybean Oil,135581,90
2022-06-15,Tirupati Mustard Oil,215420,143
2022-06-15,Olixir Olive Oil,445429,296
2022-06-15,Olixir Sesame Oil,244717,163
2022-06-15,Castor Oil,429233,286
2022-06-15,Refined Castor Oil,452931,301
2022-06-15,De Oiled Cake,281472,187
2022-06-16,Tirupati Cottonseed Oil,681412,454
2022-06-16,Tirupati Sunflower Oil,269650,179
2022-06-16,Tirupati Groundnut Oil,202733,135
2022-06-16,Tirupati Soybean Oil,407085,271
2022-06-16,Tirupati Mustard Oil,275385,183
2022-06-16,Olixir Olive Oil,397646,265
2022-06-16,Olixir Sesame Oil,497724,331
2022-06-16,Castor Oil,484368,322
2022-06-16,Refined Castor Oil,326545,217
2022-06-16,De Oiled Cake,487411,324
2022-06-17,Tirupati Cottonseed Oil,445497,296
2022-06-17,Tirupati Sunflower Oil,107623,71
2022-06-17,Tirupati Groundnut Oil,172845,115
2022-06-17,Tirupati Soybean Oil,307925,205
2022-06-17,Tirupati Mustard Oil,242609,161
2022-06-17,Olixir Olive Oil,462733,308
2022-06-17,Olixir Sesame Oil,357304,238
2022-06-17,Castor Oil,259626,173
2022-06-17,Refined Castor Oil,209117,139
2022-06-17,De Oiled Cake,428926,285
2022-06-18,Tirupati Cottonseed Oil,476611,317
2022-06-18,Tirupati Sunflower Oil,339848,226
2022-06-18,Tirupati Groundnut Oil,437416,291
2022-06-18,Tirupati Soybean Oil,487904,325
2022-06-18,Tirupati Mustard Oil,142342,94
2022-06-18,Olixir Olive Oil,444503,296
2022-06-18,Olixir Sesame Oil,273282,182
2022-06-18,Castor Oil,268240,178
2022-06-18,Refined Castor Oil,178883,119
2022-06-18,De Oiled Cake,58774,39
2022-06-19,Tirupati Cottonseed Oil,611891,407
2022-06-19,Tirupati Sunflower Oil,256586,171
2022-06-19,Tirupati Groundnut Oil,85152,56
2022-06-19,Tirupati Soybean Oil,418279,278
2022-06-19,Tirupati Mustard Oil,453902,302
2022-06-19,Olixir Olive Oil,360471,240
2022-06-19,Olixir Sesame Oil,132961,88
2022-06-19,Castor Oil,114031,76
2022-06-19,Refined Castor Oil,220667,147
2022-06-19,De Oiled Cake,279156,186
2022-06-20,Tirupati Cottonseed Oil,434592,289
2022-06-20,Tirupati Sunflower Oil,250924,167
2022-06-20,Tirupati Groundnut Oil,409204,272
2022-06-20,Tirupati Soybean Oil,121149,80
2022-06-20,Tirupati Mustard Oil,447423,298
2022-06-20,Olixir Olive Oil,208517,139
2022-06-20,Olixir Sesame Oil,314731,209
2022-06-20,Castor Oil,370992,247
2022-06-20,Refined Castor Oil,450634,300
2022-06-20,De Oiled Cake,357047,238
2022-06-21,Tirupati Cottonseed Oil,502833,335
2022-06-21,Tirupati Sunflower Oil,435100,290
2022-06-21,Tirupati Groundnut Oil,328507,219
2022-06-21,Tirupati Soybean Oil,322545,215
2022-06-21,Tirupati Mustard Oil,498343,332
2022-06-21,Olixir Olive Oil,362151,241
2022-06-21,Olixir Sesame Oil,266479,177
2022-06-21,Castor Oil,311328,207
2022-06-21,Refined Castor Oil,119524,79
2022-06-21,De Oiled Cake,442901,295
2022-06-22,Tirupati Cottonseed Oil,549744,366
2022-06-22,Tirupati Sunflower Oil,192069,128
2022-06-22,Tirupati Groundnut Oil,88121,58
2022-06-22,Tirupati Soybean Oil,318044,212
2022-06-22,Tirupati Mustard Oil,185982,123
2022-06-22,Olixir Olive Oil,454604,303
2022-06-22,Olixir Sesame Oil,335710,223
2022-06-22,Castor Oil,51088,34
2022-06-22,Refined Castor Oil,82468,54
2022-06-22,De Oiled Cake,263168,175
2022-06-23,Tirupati Cottonseed Oil,742339,494
2022-06-23,Tirupati Sunflower Oil,226510,151
2022-06-23,Tirupati Groundnut Oil,84036,56
2022-06-23,Tirupati Soybean Oil,90148,60
2022-06-23,Tirupati Mustard Oil,406747,271
2022-06-23,Olixir Olive Oil,463828,309
2022-06-23,Olixir Sesame Oil,310671,207
2022-06-23,Castor Oil,352692,235
2022-06-23,Refined Castor Oil,340149,226
2022-06-23,De Oiled Cake,50320,33
2022-06-24,Tirupati Cottonseed Oil,104308,69
2022-06-24,Tirupati Sunflower Oil,253800,169
2022-06-24,Tirupati Groundnut Oil,212337,141
2022-06-24,Tirupati Soybean Oil,228671,152
2022-06-24,Tirupati Mustard Oil,132379,88
2022-06-24,Olixir Olive Oil,450486,300
2022-06-24,Olixir Sesame Oil,497850,331
2022-06-24,Castor Oil,98190,65
2022-06-24,Refined Castor Oil,415929,277
2022-06-24,De Oiled Cake,127254,84
2022-06-25,Tirupati Cottonseed Oil,81486,54
2022-06-25,Tirupati Sunflower Oil,241283,160
2022-06-25,Tirupati Groundnut Oil,475850,317
2022-06-25,Tirupati Soybean Oil,79382,52
2022-06-25,Tirupati Mustard Oil,96050,64
2022-06-25,Olixir Olive Oil,173109,115
2022-06-25,Olixir Sesame Oil,216435,144
2022-06-25,Castor Oil,335902,223
2022-06-25,Refined Castor Oil,345364,230
2022-06-25,De Oiled Cake,196788,131
2022-06-26,Tirupati Cottonseed Oil,446151,297
2022-06-26,Tirupati Sunflower Oil,227196,151
2022-06-26,Tirupati Groundnut Oil,58730,39
2022-06-26,Tirupati Soybean Oil,447414,298
2022-06-26,Tirupati Mustard Oil,446418,297
2022-06-26,Olixir Olive Oil,143174,95
2022-06-26,Olixir Sesame Oil,329966,219
2022-06-26,Castor Oil,398572,265
2022-06-26,Refined Castor Oil,141515,94
2022-06-26,De Oiled Cake,317981,211
2022-06-27,Tirupati Cottonseed Oil,638511,425
2022-06-27,Tirupati Sunflower Oil,266765,177
2022-06-27,Tirupati Groundnut Oil,324673,216
2022-06-27,Tirupati Soybean Oil,410460,273
2022-06-27,Tirupati Mustard Oil,462004,308
2022-06-27,Olixir Olive Oil,132767,88
2022-06-27,Olixir Sesame Oil,70168,46
2022-06-27,Castor Oil,324018,216
2022-06-27,Refined Castor Oil,392567,261
2022-06-27,De Oiled Cake,150323,100
2022-06-28,Tirupati Cottonseed Oil,143861,95
2022-06-28,Tirupati Sunflower Oil,375815,250
2022-06-28,Tirupati Groundnut Oil,460335,306
2022-06-28,Tirupati Soybean Oil,302308,201
2022-06-28,Tirupati Mustard Oil,465437,310
2022-06-28,Olixir Olive Oil,153771,102
2022-06-28,Olixir Sesame Oil,226339,150
2022-06-28,Castor Oil,275040,183
2022-06-28,Refined Castor Oil,448586,299
2022-06-28,De Oiled Cake,439749,293
2022-06-29,Tirupati Cottonseed Oil,157866,105
2022-06-29,Tirupati Sunflower Oil,63060,42
2022-06-29,Tirupati Groundnut Oil,120662,80
2022-06-29,Tirupati Soybean Oil,128348,85
2022-06-29,Tirupati Mustard Oil,277136,184
2022-06-29,Olixir Olive Oil,361355,240
2022-06-29,Olixir Sesame Oil,171830,114
2022-06-29,Castor Oil,353353,235
2022-06-29,Refined Castor Oil,432309,288
2022-06-29,De Oiled Cake,99505,66
2022-06-30,Tirupati Cottonseed Oil,600484,400
2022-06-30,Tirupati Sunflower Oil,215735,143
2022-06-30,Tirupati Groundnut Oil,190666,127
2022-06-30,Tirupati Soybean Oil,306159,204
2022-06-30,Tirupati Mustard Oil,258719,172
2022-06-30,Olixir Olive Oil,128194,85
2022-06-30,Olixir Sesame Oil,298691,199
2022-06-30,Castor Oil,361281,240
2022-06-30,Refined Castor Oil,143909,95
2022-06-30,De Oiled Cake,426667,284
2022-07-01,Tirupati Cottonseed Oil,262822,175
2022-07-01,Tirupati Sunflower Oil,448259,298
2022-07-01,Tirupati Groundnut Oil,499982,333
2022-07-01,Tirupati Soybean Oil,186780,124
2022-07-01,Tirupati Mustard Oil,68433,45
2022-07-01,Olixir Olive Oil,477651,318
2022-07-01,Olixir Sesame Oil,91708,61
2022-07-01,Castor Oil,177116,118
2022-07-01,Refined Castor Oil,59791,39
2022-07-01,De Oiled Cake,297485,198
2022-07-02,Tirupati Cottonseed Oil,233557,155
2022-07-02,Tirupati Sunflower Oil,312836,208
2022-07-02,Tirupati Groundnut Oil,430400,286
2022-07-02,Tirupati Soybean Oil,416946,277
2022-07-02,Tirupati Mustard Oil,489930,326
2022-07-02,Olixir Olive Oil,366778,244
2022-07-02,Olixir Sesame Oil,400296,266
2022-07-02,Castor Oil,134096,89
2022-07-02,Refined Castor Oil,203140,135
2022-07-02,De Oiled Cake,422881,281
2022-07-03,Tirupati Cottonseed Oil,553622,369
2022-07-03,Tirupati Sunflower Oil,177304,118
2022-07-03,Tirupati Groundnut Oil,225688,150
2022-07-03,Tirupati Soybean Oil,412619,275
2022-07-03,Tirupati Mustard Oil,92807,61
2022-07-03,Olixir Olive Oil,153714,102
2022-07-03,Olixir Sesame Oil,241560,161
2022-07-03,Castor Oil,234509,156
2022-07-03,Refined Castor Oil,422261,281
2022-07-03,De Oiled Cake,180794,120
2022-07-04,Tirupati Cottonseed Oil,140084,93
2022-07-04,Tirupati Sunflower Oil,121117,80
2022-07-04,Tirupati Groundnut Oil,202087,134
2022-07-04,Tirupati Soybean Oil,84440,56
2022-07-04,Tirupati Mustard Oil,484877,323
2022-07-04,Olixir Olive Oil,151653,101
2022-07-04,Olixir Sesame Oil,231868,154
2022-07-04,Castor Oil,213404,142
2022-07-04,Refined Castor Oil,453423,302
2022-07-04,De Oiled Cake,119318,79
2022-07-05,Tirupati Cottonseed Oil,720990,480
2022-07-05,Tirupati Sunflower Oil,373750,249
2022-07-05,Tirupati Groundnut Oil,456500,304
2022-07-05,Tirupati Soybean Oil,466023,310
2022-07-05,Tirupati Mustard Oil,390110,260
2022-07-05,Olixir Olive Oil,365086,243
2022-07-05,Olixir Sesame Oil,327916,218
2022-07-05,Castor Oil,288258,192
2022-07-05,Refined Castor Oil,378381,252
2022-07-05,De Oiled Cake,404862,269
2022-07-06,Tirupati Cottonseed Oil,584601,389
2022-07-06,Tirupati Sunflower Oil,479880,319
2022-07-06,Tirupati Groundnut Oil,450254,300
2022-07-06,Tirupati Soybean Oil,465422,310
2022-07-06,Tirupati Mustard Oil,244867,163
2022-07-06,Olixir Olive Oil,438975,292
2022-07-06,Olixir Sesame Oil,92321,61
2022-07-06,Castor Oil,407869,271
2022-07-06,Refined Castor Oil,224532,149
2022-07-06,De Oiled Cake,488334,325
2022-07-07,Tirupati Cottonseed Oil,673491,448
2022-07-07,Tirupati Sunflower Oil,136317,90
2022-07-07,Tirupati Groundnut Oil,165656,110
2022-07-07,Tirupati Soybean Oil,302555,201
2022-07-07,Tirupati Mustard Oil,459997,306
2022-07-07,Olixir Olive Oil,374645,249
2022-07-07,Olixir Sesame Oil,238667,159
2022-07-07,Castor Oil,315343,210
2022-07-07,Refined Castor Oil,78304,52
2022-07-07,De Oiled Cake,106487,70
2022-07-08,Tirupati Cottonseed Oil,741825,494
2022-07-08,Tirupati Sunflower Oil,179308,119
2022-07-08,Tirupati Groundnut Oil,398868,265
2022-07-08,Tirupati Soybean Oil,214926,143
2022-07-08,Tirupati Mustard Oil,268426,178
2022-07-08,Olixir Olive Oil,168851,112
2022-07-08,Olixir Sesame Oil,322409,214
2022-07-08,Castor Oil,146930,97
2022-07-08,Refined Castor Oil,367194,244
2022-07-08,De Oiled Cake,243049,162
2022-07-09,Tirupati Cottonseed Oil,193333,128
2022-07-09,Tirupati Sunflower Oil,319748,213
2022-07-09,Tirupati Groundnut Oil,276719,184
2022-07-09,Tirupati Soybean Oil,232359,154
2022-07-09,Tirupati Mustard Oil,184068,122
2022-07-09,Olixir Olive Oil,376470,250
2022-07-09,Olixir Sesame Oil,208409,138
2022-07-09,Castor Oil,398127,265
2022-07-09,Refined Castor Oil,419502,279
2022-07-09,De Oiled Cake,159361,106
2022-07-10,Tirupati Cottonseed Oil,447059,298
2022-07-10,Tirupati Sunflower Oil,479863,319
2022-07-10,Tirupati Groundnut Oil,153328,102
2022-07-10,Tirupati Soybean Oil,378334,252
2022-07-10,Tirupati Mustard Oil,135760,90
2022-07-10,Olixir Olive Oil,174137,116
2022-07-10,Olixir Sesame Oil,401858,267
2022-07-10,Castor Oil,440135,293
2022-07-10,Refined Castor Oil,134543,89
2022-07-10,De Oiled Cake,329458,219
2022-07-11,Tirupati Cottonseed Oil,675534,450
2022-07-11,Tirupati Sunflower Oil,291189,194
2022-07-11,Tirupati Groundnut Oil,375509,250
2022-07-11,Tirupati Soybean Oil,90851,60
2022-07-11,Tirupati Mustard Oil,453571,302
2022-07-11,Olixir Olive Oil,287125,191
2022-07-11,Olixir Sesame Oil,487038,324
2022-07-11,Castor Oil,497578,331
2022-07-11,Refined Castor Oil,241891,161
2022-07-11,De Oiled Cake,236606,157
2022-07-12,Tirupati Cottonseed Oil,612801,408
2022-07-12,Tirupati Sunflower Oil,58262,38
2022-07-12,Tirupati Groundnut Oil,52346,34
2022-07-12,Tirupati Soybean Oil,110210,73
2022-07-12,Tirupati Mustard Oil,362195,241
2022-07-12,Olixir Olive Oil,141865,94
2022-07-12,Olixir Sesame Oil,320417,213
2022-07-12,Castor Oil,118769,79
2022-07-12,Refined Castor Oil,422827,281
2022-07-12,De Oiled Cake,487485,324
2022-07-13,Tirupati Cottonseed Oil,575595,383
2022-07-13,Tirupati Sunflower Oil,157564,105
2022-07-13,Tirupati Groundnut Oil,136050,90
2022-07-13,Tirupati Soybean Oil,414928,276
2022-07-13,Tirupati Mustard Oil,355021,236
2022-07-13,Olixir Olive Oil,144035,96
2022-07-13,Olixir Sesame Oil,171526,114
2022-07-13,Castor Oil,69766,46
2022-07-13,Refined Castor Oil,127558,85
2022-07-13,De Oiled Cake,307305,204
2022-07-14,Tirupati Cottonseed Oil,503409,335
2022-07-14,Tirupati Sunflower Oil,235187,156
2022-07-14,Tirupati Groundnut Oil,207304,138
2022-07-14,Tirupati Soybean Oil,313820,209
2022-07-14,Tirupati Mustard Oil,238833,159
2022-07-14,Olixir Olive Oil,459565,306
2022-07-14,Olixir Sesame Oil,360543,240
2022-07-14,Castor Oil,334661,223
2022-07-14,Refined Castor Oil,485665,323
2022-07-14,De Oiled Cake,271150,180
2022-07-15,Tirupati Cottonseed Oil,354984,236
2022-07-15,Tirupati Sunflower Oil,470064,313
2022-07-15,Tirupati Groundnut Oil,116297,77
2022-07-15,Tirupati Soybean Oil,183868,122
2022-07-15,Tirupati Mustard Oil,111636,74
2022-07-15,Olixir Olive Oil,189385,126
2022-07-15,Olixir Sesame Oil,457923,305
2022-07-15,Castor Oil,456548,304
2022-07-15,Refined Castor Oil,337129,224
2022-07-15,De Oiled Cake,173275,115
2022-07-16,Tirupati Cottonseed Oil,594528,396
2022-07-16,Tirupati Sunflower Oil,224853,149
2022-07-16,Tirupati Groundnut Oil,114804,76
2022-07-16,Tirupati Soybean Oil,309889,206
2022-07-16,Tirupati Mustard Oil,452497,301
2022-07-16,Olixir Olive Oil,484844,323
2022-07-16,Olixir Sesame Oil,325129,216
2022-07-16,Castor Oil,406409,270
2022-07-16,Refined Castor Oil,52109,34
2022-07-16,De Oiled Cake,99685,66
2022-07-17,Tirupati Cottonseed Oil,283330,188
2022-07-17,Tirupati Sunflower Oil,212403,141
2022-07-17,Tirupati Groundnut Oil,112284,74
2022-07-17,Tirupati Soybean Oil,135332,90
2022-07-17,Tirupati Mustard Oil,384545,256
2022-07-17,Olixir Olive Oil,442160,294
2022-07-17,Olixir Sesame Oil,412265,274
2022-07-17,Castor Oil,433416,288
2022-07-17,Refined Castor Oil,174983,116
2022-07-17,De Oiled Cake,107561,71
2022-07-18,Tirupati Cottonseed Oil,445109,296
2022-07-18,Tirupati Sunflower Oil,152680,101
2022-07-18,Tirupati Groundnut Oil,478944,319
2022-07-18,Tirupati Soybean Oil,314965,209
2022-07-18,Tirupati Mustard Oil,420356,280
2022-07-18,Olixir Olive Oil,362979,241
2022-07-18,Olixir Sesame Oil,237599,158
2022-07-18,Castor Oil,354042,236
2022-07-18,Refined Castor Oil,224935,149
2022-07-18,De Oiled Cake,388427,258
2022-07-19,Tirupati Cottonseed Oil,298102,198
2022-07-19,Tirupati Sunflower Oil,306145,204
2022-07-19,Tirupati Groundnut Oil,255780,170
2022-07-19,Tirupati Soybean Oil,132182,88
2022-07-19,Tirupati Mustard Oil,233589,155
2022-07-19,Olixir Olive Oil,294777,196
2022-07-19,Olixir Sesame Oil,221197,147
2022-07-19,Castor Oil,293742,195
2022-07-19,Refined Castor Oil,468292,312
2022-07-19,De Oiled Cake,442626,295
2022-07-20,Tirupati Cottonseed Oil,230031,153
2022-07-20,Tirupati Sunflower Oil,354897,236
2022-07-20,Tirupati Groundnut Oil,131739,87
2022-07-20,Tirupati Soybean Oil,276370,184
2022-07-20,Tirupati Mustard Oil,222321,148
2022-07-20,Olixir Olive Oil,305917,203
2022-07-20,Olixir Sesame Oil,379979,253
2022-07-20,Castor Oil,163915,109
2022-07-20,Refined Castor Oil,185306,123
2022-07-20,De Oiled Cake,132356,88
2022-07-21,Tirupati Cottonseed Oil,888454,592
2022-07-21,Tirupati Sunflower Oil,260745,173
2022-07-21,Tirupati Groundnut Oil,256163,170
2022-07-21,Tirupati Soybean Oil,57416,38
2022-07-21,Tirupati Mustard Oil,370050,246
2022-07-21,Olixir Olive Oil,322874,215
2022-07-21,Olixir Sesame Oil,449161,299
2022-07-21,Castor Oil,488624,325
2022-07-21,Refined Castor Oil,222743,148
2022-07-21,De Oiled Cake,81268,54
2022-07-22,Tirupati Cottonseed Oil,668223,445
2022-07-22,Tirupati Sunflower Oil,317208,211
2022-07-22,Tirupati Groundnut Oil,336472,224
2022-07-22,Tirupati Soybean Oil,196672,131
2022-07-22,Tirupati Mustard Oil,171965,114
2022-07-22,Olixir Olive Oil,155864,103
2022-07-22,Olixir Sesame Oil,111876,74
2022-07-22,Castor Oil,245466,163
2022-07-22,Refined Castor Oil,277116,184
2022-07-22,De Oiled Cake,194770,129
2022-07-23,Tirupati Cottonseed Oil,261023,174
2022-07-23,Tirupati Sunflower Oil,334829,223
2022-07-23,Tirupati Groundnut Oil,80596,53
2022-07-23,Tirupati Soybean Oil,95300,63
2022-07-23,Tirupati Mustard Oil,299119,199
2022-07-23,Olixir Olive Oil,162664,108
2022-07-23,Olixir Sesame Oil,478175,318
2022-07-23,Castor Oil,162446,108
2022-07-23,Refined Castor Oil,248525,165
2022-07-23,De Oiled Cake,226678,151
2022-07-24,Tirupati Cottonseed Oil,583997,389
2022-07-24,Tirupati Sunflower Oil,349883,233
2022-07-24,Tirupati Groundnut Oil,458201,305
2022-07-24,Tirupati Soybean Oil,308003,205
2022-07-24,Tirupati Mustard Oil,336215,224
2022-07-24,Olixir Olive Oil,182476,121
2022-07-24,Olixir Sesame Oil,290852,193
2022-07-24,Castor Oil,446004,297
2022-07-24,Refined Castor Oil,242627,161
2022-07-24,De Oiled Cake,290139,193
2022-07-25,Tirupati Cottonseed Oil,371326,247
2022-07-25,Tirupati Sunflower Oil,61152,40
2022-07-25,Tirupati Groundnut Oil,302984,201
2022-07-25,Tirupati Soybean Oil,455066,303
2022-07-25,Tirupati Mustard Oil,375587,250
2022-07-25,Olixir Olive Oil,385878,257
2022-07-25,Olixir Sesame Oil,268341,178
2022-07-25,Castor Oil,84054,56
2022-07-25,Refined Castor Oil,123901,82
2022-07-25,De Oiled Cake,258841,172
2022-07-26,Tirupati Cottonseed Oil,667986,445
2022-07-26,Tirupati Sunflower Oil,393146,262
2022-07-26,Tirupati Groundnut Oil,117702,78
2022-07-26,Tirupati Soybean Oil,478970,319
2022-07-26,Tirupati Mustard Oil,379601,253
2022-07-26,Olixir Olive Oil,420092,280
2022-07-26,Olixir Sesame Oil,386026,257
2022-07-26,Castor Oil,275212,183
2022-07-26,Refined Castor Oil,185143,123
2022-07-26,De Oiled Cake,78662,52
2022-07-27,Tirupati Cottonseed Oil,589797,393
2022-07-27,Tirupati Sunflower Oil,449383,299
2022-07-27,Tirupati Groundnut Oil,328851,219
2022-07-27,Tirupati Soybean Oil,476370,317
2022-07-27,Tirupati Mustard Oil,253553,169
2022-07-27,Olixir Olive Oil,280621,187
2022-07-27,Olixir Sesame Oil,221301,147
2022-07-27,Castor Oil,487564,325
2022-07-27,Refined Castor Oil,51132,34
2022-07-27,De Oiled Cake,87901,58
2022-07-28,Tirupati Cottonseed Oil,547933,365
2022-07-28,Tirupati Sunflower Oil,192462,128
2022-07-28,Tirupati Groundnut Oil,115840,77
2022-07-28,Tirupati Soybean Oil,95701,63
2022-07-28,Tirupati Mustard Oil,158271,105
2022-07-28,Olixir Olive Oil,209217,139
2022-07-28,Olixir Sesame Oil,83342,55
2022-07-28,Castor Oil,477969,318
2022-07-28,Refined Castor Oil,108348,72
2022-07-28,De Oiled Cake,50026,33
2022-07-29,Tirupati Cottonseed Oil,709065,472
2022-07-29,Tirupati Sunflower Oil,244192,162
2022-07-29,Tirupati Groundnut Oil,263664,175
2022-07-29,Tirupati Soybean Oil,420994,280
2022-07-29,Tirupati Mustard Oil,95071,63
2022-07-29,Olixir Olive Oil,417713,278
2022-07-29,Olixir Sesame Oil,337576,225
2022-07-29,Castor Oil,374059,249
2022-07-29,Refined Castor Oil,216881,144
2022-07-29,De Oiled Cake,102242,68
2022-07-30,Tirupati Cottonseed Oil,555878,370
2022-07-30,Tirupati Sunflower Oil,334646,223
2022-07-30,Tirupati Groundnut Oil,98665,65
2022-07-30,Tirupati Soybean Oil,295682,197
2022-07-30,Tirupati Mustard Oil,458640,305
2022-07-30,Olixir Olive Oil,485292,323
2022-07-30,Olixir Sesame Oil,52363,34
2022-07-30,Castor Oil,189106,126
2022-07-30,Refined Castor Oil,344145,229
2022-07-30,De Oiled Cake,157393,104
2022-07-31,Tirupati Cottonseed Oil,405310,270
2022-07-31,Tirupati Sunflower Oil,195829,130
2022-07-31,Tirupati Groundnut Oil,311746,207
2022-07-31,Tirupati Soybean Oil,264075,176
2022-07-31,Tirupati Mustard Oil,65614,43
2022-07-31,Olixir Olive Oil,304921,203
2022-07-31,Olixir Sesame Oil,345142,230
2022-07-31,Castor Oil,430076,286
2022-07-31,Refined Castor Oil,494970,329
2022-07-31,De Oiled Cake,228245,152
2022-08-01,Tirupati Cottonseed Oil,140833,93
2022-08-01,Tirupati Sunflower Oil,119634,79
2022-08-01,Tirupati Groundnut Oil,254508,169
2022-08-01,Tirupati Soybean Oil,351367,234
2022-08-01,Tirupati Mustard Oil,257971,171
2022-08-01,Olixir Olive Oil,152964,101
2022-08-01,Olixir Sesame Oil,90901,60
2022-08-01,Castor Oil,271795,181
2022-08-01,Refined Castor Oil,60424,40
2022-08-01,De Oiled Cake,484620,323
2022-08-02,Tirupati Cottonseed Oil,493410,328
2022-08-02,Tirupati Sunflower Oil,495130,330
2022-08-02,Tirupati Groundnut Oil,417729,278
2022-08-02,Tirupati Soybean Oil,261212,174
2022-08-02,Tirupati Mustard Oil,357961,238
2022-08-02,Olixir Olive Oil,412068,274
2022-08-02,Olixir Sesame Oil,307129,204
2022-08-02,Castor Oil,147298,98
2022-08-02,Refined Castor Oil,441410,294
2022-08-02,De Oiled Cake,112618,75
2022-08-03,Tirupati Cottonseed Oil,279306,186
2022-08-03,Tirupati Sunflower Oil,74873,49
2022-08-03,Tirupati Groundnut Oil,320286,213
2022-08-03,Tirupati Soybean Oil,80110,53
2022-08-03,Tirupati Mustard Oil,218900,145
2022-08-03,Olixir Olive Oil,71195,47
2022-08-03,Olixir Sesame Oil,446918,297
2022-08-03,Castor Oil,352741,235
2022-08-03,Refined Castor Oil,488293,325
2022-08-03,De Oiled Cake,351547,234
2022-08-04,Tirupati Cottonseed Oil,550536,367
2022-08-04,Tirupati Sunflower Oil,297173,198
2022-08-04,Tirupati Groundnut Oil,170950,113
2022-08-04,Tirupati Soybean Oil,173765,115
2022-08-04,Tirupati Mustard Oil,108433,72
2022-08-04,Olixir Olive Oil,321619,214
2022-08-04,Olixir Sesame Oil,178372,118
2022-08-04,Castor Oil,475674,317
2022-08-04,Refined Castor Oil,356585,237
2022-08-04,De Oiled Cake,93752,62
2022-08-05,Tirupati Cottonseed Oil,241160,160
2022-08-05,Tirupati Sunflower Oil,449692,299
2022-08-05,Tirupati Groundnut Oil,330166,220
2022-08-05,Tirupati Soybean Oil,384349,256
2022-08-05,Tirupati Mustard Oil,400747,267
2022-08-05,Olixir Olive Oil,334276,222
