return_period,doc_type,invoice_no,invoice_date,counterparty_id,counterparty_name,gstin,taxable_value,cgst_amount,sgst_amount,igst_amount,total_tax_amount,gstr2b_status,mismatch_flag,mismatch_reason
2026-01,Sale,S-202601-00964,2026-01-01,C001,Shree Traders Ahmedabad,24CUST0063Z5,81045.18,7294.07,7294.07,0.0,14588.14,N/A,0,
2026-01,Sale,S-202601-00965,2026-01-01,C002,West India Distributors Mumbai,27CUST0064Z5,352824.43,0.0,0.0,63508.4,63508.4,N/A,0,
2026-01,Sale,S-202601-00966,2026-01-01,C002,West India Distributors Mumbai,27CUST0065Z5,145847.52,0.0,0.0,26252.55,26252.55,N/A,0,
2026-01,Sale,S-202601-00967,2026-01-01,C002,West India Distributors Mumbai,27CUST0066Z5,121437.35,0.0,0.0,21858.72,21858.72,N/A,0,
2026-01,Sale,S-202601-00968,2026-01-01,C002,West India Distributors Mumbai,27CUST0067Z5,83920.32,0.0,0.0,15105.66,15105.66,N/A,0,
2026-01,Sale,S-202601-00969,2026-01-01,C003,FreshMart Vadodara,24CUST0068Z5,139660.92,12569.48,12569.48,0.0,25138.96,N/A,0,
2026-01,Sale,S-202601-00970,2026-01-01,C003,FreshMart Vadodara,24CUST0069Z5,64724.1,5825.17,5825.17,0.0,11650.34,N/A,0,
2026-01,Sale,S-202601-00971,2026-01-01,C003,FreshMart Vadodara,24CUST0070Z5,53923.99,4853.16,4853.16,0.0,9706.32,N/A,0,
2026-01,Sale,S-202601-00972,2026-01-01,C003,FreshMart Vadodara,24CUST0071Z5,44175.0,3975.75,3975.75,0.0,7951.5,N/A,0,
2026-01,Sale,S-202601-00973,2026-01-01,C004,Pune Retail Mart,27CUST0072Z5,160417.32,0.0,0.0,28875.12,28875.12,N/A,0,
2026-01,Sale,S-202601-00974,2026-01-01,C004,Pune Retail Mart,27CUST0073Z5,70762.5,0.0,0.0,12737.25,12737.25,N/A,0,
2026-01,Sale,S-202601-00975,2026-01-01,C004,Pune Retail Mart,27CUST0074Z5,50215.75,0.0,0.0,9038.83,9038.83,N/A,0,
2026-01,Sale,S-202601-00976,2026-01-01,C004,Pune Retail Mart,27CUST0075Z5,46190.0,0.0,0.0,8314.2,8314.2,N/A,0,
2026-01,Sale,S-202601-00979,2026-01-01,C007,Industrial Chemicals Pvt Ltd,24CUST0078Z5,207005.76,18630.52,18630.52,0.0,37261.04,N/A,0,
2026-01,Sale,S-202601-00980,2026-01-01,C008,Rajkot Agro Feed Traders,24CUST0079Z5,70229.5,6320.65,6320.65,0.0,12641.3,N/A,0,
2026-02,Sale,S-202602-00981,2026-02-01,C001,Shree Traders Ahmedabad,24CUST0080Z5,272312.32,24508.11,24508.11,0.0,49016.22,N/A,0,
2026-02,Sale,S-202602-00982,2026-02-01,C001,Shree Traders Ahmedabad,24CUST0081Z5,107369.75,9663.28,9663.28,0.0,19326.56,N/A,0,
2026-02,Sale,S-202602-00983,2026-02-01,C001,Shree Traders Ahmedabad,24CUST0082Z5,78769.99,7089.3,7089.3,0.0,14178.6,N/A,0,
2026-02,Sale,S-202602-00984,2026-02-01,C001,Shree Traders Ahmedabad,24CUST0083Z5,70406.01,6336.54,6336.54,0.0,12673.08,N/A,0,
2026-02,Sale,S-202602-00985,2026-02-01,C002,West India Distributors Mumbai,27CUST0084Z5,291948.48,0.0,0.0,52550.73,52550.73,N/A,0,
2026-02,Sale,S-202602-00986,2026-02-01,C002,West India Distributors Mumbai,27CUST0085Z5,144212.84,0.0,0.0,25958.31,25958.31,N/A,0,
2026-02,Sale,S-202602-00987,2026-02-01,C002,West India Distributors Mumbai,27CUST0086Z5,104871.33,0.0,0.0,18876.84,18876.84,N/A,0,
2026-02,Sale,S-202602-00988,2026-02-01,C002,West India Distributors Mumbai,27CUST0087Z5,94450.29,0.0,0.0,17001.05,17001.05,N/A,0,
2026-02,Sale,S-202602-00989,2026-02-01,C003,FreshMart Vadodara,24CUST0088Z5,135278.43,12175.06,12175.06,0.0,24350.12,N/A,0,
2026-02,Sale,S-202602-00990,2026-02-01,C003,FreshMart Vadodara,24CUST0089Z5,60057.9,5405.21,5405.21,0.0,10810.42,N/A,0,
2026-02,Sale,S-202602-00991,2026-02-01,C003,FreshMart Vadodara,24CUST0090Z5,43108.29,3879.75,3879.75,0.0,7759.5,N/A,0,
2026-02,Sale,S-202602-00992,2026-02-01,C003,FreshMart Vadodara,24CUST0091Z5,36335.84,3270.23,3270.23,0.0,6540.46,N/A,0,
2026-02,Sale,S-202602-00993,2026-02-01,C004,Pune Retail Mart,27CUST0092Z5,147862.47,0.0,0.0,26615.24,26615.24,N/A,0,
2026-02,Sale,S-202602-00994,2026-02-01,C004,Pune Retail Mart,27CUST0093Z5,66349.68,0.0,0.0,11942.94,11942.94,N/A,0,
2026-02,Sale,S-202602-00995,2026-02-01,C004,Pune Retail Mart,27CUST0094Z5,42490.25,0.0,0.0,7648.24,7648.24,N/A,0,
2026-02,Sale,S-202602-00996,2026-02-01,C004,Pune Retail Mart,27CUST0095Z5,36335.84,0.0,0.0,6540.45,6540.45,N/A,0,
2026-02,Sale,S-202602-00999,2026-02-01,C007,Industrial Chemicals Pvt Ltd,24CUST0098Z5,179768.16,16179.13,16179.13,0.0,32358.26,N/A,0,
2026-02,Sale,S-202602-01000,2026-02-01,C008,Rajkot Agro Feed Traders,24CUST0099Z5,64636.0,5817.24,5817.24,0.0,11634.48,N/A,0,
2022-01,Purchase,P-202201-V001-01,2022-01-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,453747.84,40837.31,40837.31,0.0,81674.62,Matched,0,
2022-01,Purchase,P-202201-V002-02,2022-01-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,178019.4,16021.75,16021.75,0.0,32043.5,Matched,0,
2022-01,Purchase,P-202201-V003-03,2022-01-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,108692.22,0.0,0.0,19564.6,19564.6,Matched,0,
2022-01,Purchase,P-202201-V006-04,2022-01-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,442570.4,39831.34,39831.34,0.0,79662.68,Matched,0,
2022-01,Purchase,P-202201-V007-05,2022-01-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,66144.0,5952.96,5952.96,0.0,11905.92,Matched,0,
2022-01,Purchase,P-202201-V004-06,2022-01-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,108343.09,0.0,0.0,19501.76,19501.76,Matched,0,
2022-01,Purchase,P-202201-V005-07,2022-01-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,59096.23,0.0,0.0,10637.32,10637.32,Matched,0,
2022-02,Purchase,P-202202-V001-01,2022-02-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,387354.24,34861.88,34861.88,0.0,69723.76,Matched,0,
2022-02,Purchase,P-202202-V002-02,2022-02-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,159584.1,14362.57,14362.57,0.0,28725.14,Matched,0,
2022-02,Purchase,P-202202-V003-03,2022-02-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,95697.42,0.0,0.0,17225.54,17225.54,Matched,0,
2022-02,Purchase,P-202202-V006-04,2022-02-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,388516.0,34966.44,34966.44,0.0,69932.88,Matched,0,
2022-02,Purchase,P-202202-V007-05,2022-02-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,62752.0,5647.68,5647.68,0.0,11295.36,Matched,0,
2022-02,Purchase,P-202202-V004-06,2022-02-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,95932.1,0.0,0.0,17267.78,17267.78,Matched,0,
2022-02,Purchase,P-202202-V005-07,2022-02-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,52326.6,0.0,0.0,9418.79,9418.79,Matched,0,
2022-03,Purchase,P-202203-V001-01,2022-03-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,386917.44,34822.57,34822.57,0.0,69645.14,Matched,0,
2022-03,Purchase,P-202203-V002-02,2022-03-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,172477.5,15522.97,15522.97,0.0,31045.94,Matched,0,
2022-03,Purchase,P-202203-V003-03,2022-03-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,94026.66,0.0,0.0,16924.8,16924.8,Matched,0,
2022-03,Purchase,P-202203-V006-04,2022-03-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,391894.4,35270.5,35270.5,0.0,70541.0,Matched,0,
2022-03,Purchase,P-202203-V007-05,2022-03-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,64872.0,5838.48,5838.48,0.0,11676.96,Matched,0,
2022-03,Purchase,P-202203-V004-06,2022-03-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,97380.34,0.0,0.0,17528.46,17528.46,Matched,0,
2022-03,Purchase,P-202203-V005-07,2022-03-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,53116.55,0.0,0.0,9560.98,9560.98,Matched,0,
2022-04,Purchase,P-202204-V001-01,2022-04-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,381675.84,34350.83,34350.83,0.0,68701.66,Matched,0,
2022-04,Purchase,P-202204-V002-02,2022-04-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,167274.9,15054.74,15054.74,0.0,30109.48,Matched,0,
2022-04,Purchase,P-202204-V003-03,2022-04-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,97089.72,0.0,0.0,17476.15,17476.15,Matched,0,
2022-04,Purchase,P-202204-V006-04,2022-04-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,385137.6,34662.38,34662.38,0.0,69324.76,Matched,0,
2022-04,Purchase,P-202204-V007-05,2022-04-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,65296.0,5876.64,5876.64,0.0,11753.28,Matched,0,
2022-04,Purchase,P-202204-V004-06,2022-04-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,96021.97,0.0,0.0,17283.96,17283.96,Matched,0,
2022-04,Purchase,P-202204-V005-07,2022-04-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,52375.62,0.0,0.0,9427.61,9427.61,Matched,0,
2022-05,Purchase,P-202205-V001-01,2022-05-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,384733.44,34626.01,34626.01,0.0,69252.02,Matched,0,
2022-05,Purchase,P-202205-V002-02,2022-05-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,164786.7,14830.8,14830.8,0.0,29661.6,Matched,0,
2022-05,Purchase,P-202205-V003-03,2022-05-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,96904.08,0.0,0.0,17442.73,17442.73,Matched,0,
2022-05,Purchase,P-202205-V006-04,2022-05-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,435813.6,39223.22,39223.22,0.0,78446.44,Matched,0,
2022-05,Purchase,P-202205-V007-05,2022-05-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,68264.0,6143.76,6143.76,0.0,12287.52,Matched,0,
2022-05,Purchase,P-202205-V004-06,2022-05-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,99926.64,0.0,0.0,17986.79,17986.79,Matched,0,
2022-05,Purchase,P-202205-V005-07,2022-05-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,54505.44,0.0,0.0,9810.98,9810.98,Matched,0,
2022-06,Purchase,P-202206-V001-01,2022-06-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,386305.92,34767.53,34767.53,0.0,69535.06,Matched,0,
2022-06,Purchase,P-202206-V002-02,2022-06-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,162411.6,14617.04,14617.04,0.0,29234.08,Matched,0,
2022-06,Purchase,P-202206-V003-03,2022-06-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,98389.2,0.0,0.0,17710.06,17710.06,Matched,0,
2022-06,Purchase,P-202206-V006-04,2022-06-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,354732.0,31925.88,31925.88,0.0,63851.76,Matched,0,
2022-06,Purchase,P-202206-V007-05,2022-06-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,58088.0,5227.92,5227.92,0.0,10455.84,Matched,0,
2022-06,Purchase,P-202206-V004-06,2022-06-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,93459.84,0.0,0.0,16822.77,16822.77,Matched,0,
2022-06,Purchase,P-202206-V005-07,2022-06-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,50978.09,0.0,0.0,9176.06,9176.06,Matched,0,
2022-07,Purchase,P-202207-V001-01,2022-07-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,358001.28,32220.12,32220.12,0.0,64440.24,Matched,0,
2022-07,Purchase,P-202207-V002-02,2022-07-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,161167.5,14505.08,14505.08,0.0,29010.16,Matched,0,
2022-07,Purchase,P-202207-V003-03,2022-07-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,87900.54,0.0,0.0,15822.1,15822.1,Matched,0,
2022-07,Purchase,P-202207-V006-04,2022-07-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,354732.0,31925.88,31925.88,0.0,63851.76,Matched,0,
2022-07,Purchase,P-202207-V007-05,2022-07-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,62752.0,5647.68,5647.68,0.0,11295.36,Matched,0,
2022-07,Purchase,P-202207-V004-06,2022-07-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,90659.34,0.0,0.0,16318.68,16318.68,Matched,0,
2022-07,Purchase,P-202207-V005-07,2022-07-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,49450.55,0.0,0.0,8901.1,8901.1,Matched,0,
2022-08,Purchase,P-202208-V001-01,2022-08-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,354332.16,31889.89,31889.89,0.0,63779.78,Matched,0,
2022-08,Purchase,P-202208-V002-02,2022-08-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,148500.3,13365.03,13365.03,0.0,26730.06,Matched,0,
2022-08,Purchase,P-202208-V003-03,2022-08-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,92634.36,0.0,0.0,16674.18,16674.18,Matched,0,
2022-08,Purchase,P-202208-V006-04,2022-08-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,375002.4,33750.22,33750.22,0.0,67500.44,Matched,0,
2022-08,Purchase,P-202208-V007-05,2022-08-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,55544.0,4998.96,4998.96,0.0,9997.92,Matched,0,
2022-08,Purchase,P-202208-V004-06,2022-08-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,89895.49,0.0,0.0,16181.19,16181.19,Matched,0,
2022-08,Purchase,P-202208-V005-07,2022-08-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,49033.9,0.0,0.0,8826.1,8826.1,Matched,0,
2022-09,Purchase,P-202209-V001-01,2022-09-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,388402.56,34956.23,34956.23,0.0,69912.46,Matched,0,
2022-09,Purchase,P-202209-V002-02,2022-09-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,153816.0,13843.44,13843.44,0.0,27686.88,Matched,0,
2022-09,Purchase,P-202209-V003-03,2022-09-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,93376.92,0.0,0.0,16807.85,16807.85,Matched,0,
2022-09,Purchase,P-202209-V006-04,2022-09-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,415543.2,37398.89,37398.89,0.0,74797.78,Matched,0,
2022-09,Purchase,P-202209-V007-05,2022-09-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,61056.0,5495.04,5495.04,0.0,10990.08,Matched,0,
2022-09,Purchase,P-202209-V004-06,2022-09-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,97862.57,0.0,0.0,17615.26,17615.26,Matched,0,
2022-09,Purchase,P-202209-V005-07,2022-09-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,53379.58,0.0,0.0,9608.33,9608.33,Matched,0,
2022-10,Purchase,P-202210-V001-01,2022-10-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,462920.64,41662.86,41662.86,0.0,83325.72,Matched,0,
2022-10,Purchase,P-202210-V002-02,2022-10-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,194758.2,17528.24,17528.24,0.0,35056.48,Matched,0,
2022-10,Purchase,P-202210-V003-03,2022-10-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,114075.78,0.0,0.0,20533.64,20533.64,Matched,0,
2022-10,Purchase,P-202210-V006-04,2022-10-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,493246.4,44392.18,44392.18,0.0,88784.36,Matched,0,
2022-10,Purchase,P-202210-V007-05,2022-10-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,72080.0,6487.2,6487.2,0.0,12974.4,Matched,0,
2022-10,Purchase,P-202210-V004-06,2022-10-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,116857.02,0.0,0.0,21034.26,21034.26,Matched,0,
2022-10,Purchase,P-202210-V005-07,2022-10-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,63740.19,0.0,0.0,11473.23,11473.23,Matched,0,
2022-11,Purchase,P-202211-V001-01,2022-11-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,436275.84,39264.83,39264.83,0.0,78529.66,Matched,0,
2022-11,Purchase,P-202211-V002-02,2022-11-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,177567.0,15981.03,15981.03,0.0,31962.06,Matched,0,
2022-11,Purchase,P-202211-V003-03,2022-11-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,112869.12,0.0,0.0,20316.44,20316.44,Matched,0,
2022-11,Purchase,P-202211-V006-04,2022-11-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,479732.8,43175.95,43175.95,0.0,86351.9,Matched,0,
2022-11,Purchase,P-202211-V007-05,2022-11-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,77592.0,6983.28,6983.28,0.0,13966.56,Matched,0,
2022-11,Purchase,P-202211-V004-06,2022-11-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,111903.38,0.0,0.0,20142.61,20142.61,Matched,0,
2022-11,Purchase,P-202211-V005-07,2022-11-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,61038.21,0.0,0.0,10986.88,10986.88,Matched,0,
2022-12,Purchase,P-202212-V001-01,2022-12-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,441779.52,39760.16,39760.16,0.0,79520.32,Matched,0,
2022-12,Purchase,P-202212-V002-02,2022-12-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,183108.9,16479.8,16479.8,0.0,32959.6,Matched,0,
2022-12,Purchase,P-202212-V003-03,2022-12-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,120851.64,0.0,0.0,21753.3,21753.3,Matched,0,
2022-12,Purchase,P-202212-V006-04,2022-12-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,489868.0,44088.12,44088.12,0.0,88176.24,Matched,0,
2022-12,Purchase,P-202212-V007-05,2022-12-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,75472.0,6792.48,6792.48,0.0,13584.96,Matched,0,
2022-12,Purchase,P-202212-V004-06,2022-12-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,114703.56,0.0,0.0,20646.64,20646.64,Matched,0,
2022-12,Purchase,P-202212-V005-07,2022-12-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,62565.58,0.0,0.0,11261.8,11261.8,Matched,0,
2023-01,Purchase,P-202301-V001-01,2023-01-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,469236.77,42231.31,42231.31,0.0,84462.62,Matched,0,
2023-01,Purchase,P-202301-V002-02,2023-01-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,213922.99,19253.07,19253.07,0.0,38506.14,Matched,0,
2023-01,Purchase,P-202301-V003-03,2023-01-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,124156.02,0.0,0.0,22348.08,22348.08,Matched,0,
2023-01,Purchase,P-202301-V006-04,2023-01-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,543685.91,48931.73,48931.73,0.0,97863.46,Matched,0,
2023-01,Purchase,P-202301-V007-05,2023-01-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,71335.88,6420.23,6420.23,0.0,12840.46,Matched,0,
2023-01,Purchase,P-202301-V004-06,2023-01-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,123369.68,0.0,0.0,22206.54,22206.54,Matched,0,
2023-01,Purchase,P-202301-V005-07,2023-01-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,67292.55,0.0,0.0,12112.66,12112.66,Matched,0,
2023-02,Purchase,P-202302-V001-01,2023-02-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,403324.52,36299.21,36299.21,0.0,72598.42,Matched,0,
2023-02,Purchase,P-202302-V002-02,2023-02-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,184848.36,16636.35,16636.35,0.0,33272.7,Matched,0,
2023-02,Purchase,P-202302-V003-03,2023-02-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,102331.72,0.0,0.0,18419.71,18419.71,Matched,0,
2023-02,Purchase,P-202302-V006-04,2023-02-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,462486.07,41623.75,41623.75,0.0,83247.5,Matched,0,
2023-02,Purchase,P-202302-V007-05,2023-02-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,70006.64,6300.6,6300.6,0.0,12601.2,Matched,0,
2023-02,Purchase,P-202302-V004-06,2023-02-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,106514.11,0.0,0.0,19172.54,19172.54,Matched,0,
2023-02,Purchase,P-202302-V005-07,2023-02-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,58098.61,0.0,0.0,10457.75,10457.75,Matched,0,
2023-03,Purchase,P-202303-V001-01,2023-03-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,425690.87,38312.18,38312.18,0.0,76624.36,Matched,0,
2023-03,Purchase,P-202303-V002-02,2023-03-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,177875.19,16008.77,16008.77,0.0,32017.54,Matched,0,
2023-03,Purchase,P-202303-V003-03,2023-03-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,102913.71,0.0,0.0,18524.47,18524.47,Matched,0,
2023-03,Purchase,P-202303-V006-04,2023-03-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,469546.92,42259.22,42259.22,0.0,84518.44,Matched,0,
2023-03,Purchase,P-202303-V007-05,2023-03-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,61588.12,5542.93,5542.93,0.0,11085.86,Matched,0,
2023-03,Purchase,P-202303-V004-06,2023-03-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,107518.4,0.0,0.0,19353.31,19353.31,Matched,0,
2023-03,Purchase,P-202303-V005-07,2023-03-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,58646.4,0.0,0.0,10556.35,10556.35,Matched,0,
2023-04,Purchase,P-202304-V001-01,2023-04-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,428612.18,38575.1,38575.1,0.0,77150.2,Matched,0,
2023-04,Purchase,P-202304-V002-02,2023-04-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,184257.43,16583.17,16583.17,0.0,33166.34,Matched,0,
2023-04,Purchase,P-202304-V003-03,2023-04-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,109315.49,0.0,0.0,19676.79,19676.79,Matched,0,
2023-04,Purchase,P-202304-V006-04,2023-04-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,508381.63,45754.35,45754.35,0.0,91508.7,Matched,0,
2023-04,Purchase,P-202304-V007-05,2023-04-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,71778.96,6460.11,6460.11,0.0,12920.22,Matched,0,
2023-04,Purchase,P-202304-V004-06,2023-04-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,112204.39,0.0,0.0,20196.79,20196.79,Matched,0,
2023-04,Purchase,P-202304-V005-07,2023-04-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,61202.39,0.0,0.0,11016.43,11016.43,Matched,0,
2023-05,Purchase,P-202305-V001-01,2023-05-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,433359.33,39002.34,39002.34,0.0,78004.68,Matched,0,
2023-05,Purchase,P-202305-V002-02,2023-05-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,181184.5,16306.6,16306.6,0.0,32613.2,Matched,0,
2023-05,Purchase,P-202305-V003-03,2023-05-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,108054.54,0.0,0.0,19449.82,19449.82,Matched,0,
2023-05,Purchase,P-202305-V006-04,2023-05-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,469546.92,42259.22,42259.22,0.0,84518.44,Matched,0,
2023-05,Purchase,P-202305-V007-05,2023-05-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,70449.72,6340.47,6340.47,0.0,12680.94,Matched,0,
2023-05,Purchase,P-202305-V004-06,2023-05-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,110036.76,0.0,0.0,19806.62,19806.62,Matched,0,
2023-05,Purchase,P-202305-V005-07,2023-05-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,60020.05,0.0,0.0,10803.61,10803.61,Matched,0,
2023-06,Purchase,P-202306-V001-01,2023-06-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,433633.2,39026.99,39026.99,0.0,78053.98,Matched,0,
2023-06,Purchase,P-202306-V002-02,2023-06-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,190048.7,17104.38,17104.38,0.0,34208.76,Matched,0,
2023-06,Purchase,P-202306-V003-03,2023-06-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,104174.66,0.0,0.0,18751.44,18751.44,Matched,0,
2023-06,Purchase,P-202306-V006-04,2023-06-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,448364.36,40352.79,40352.79,0.0,80705.58,Matched,0,
2023-06,Purchase,P-202306-V007-05,2023-06-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,66905.08,6021.46,6021.46,0.0,12042.92,Matched,0,
2023-06,Purchase,P-202306-V004-06,2023-06-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,108112.27,0.0,0.0,19460.21,19460.21,Matched,0,
2023-06,Purchase,P-202306-V005-07,2023-06-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,58970.33,0.0,0.0,10614.66,10614.66,Matched,0,
