InvoiceID,Customer,Amount_INR,DaysOverdue,Status
INV-11998,Delhi Mega Stores,80481,102,Pending
INV-11999,Mumbai Fresh Mart,19162,108,Pending
INV-12000,Delhi Mega Stores,86483,31,Pending
INV-12001,Punjab Distributors,80972,6,Pending
INV-12002,Mumbai Fresh Mart,54606,90,Pending
INV-12003,Gujarat Supermarkets,47254,7,Pending
INV-12004,Delhi Mega Stores,91924,101,Pending
INV-12005,Punjab Distributors,19302,64,Pending
INV-12006,Delhi Mega Stores,92586,16,Pending
INV-12007,Gujarat Supermarkets,52784,27,Pending
INV-12008,Punjab Distributors,19027,90,Pending
INV-12009,Punjab Distributors,404162,-8,Paid
INV-12010,Rajasthan Traders,78589,21,Pending
INV-12011,Gujarat Supermarkets,27441,86,Pending
INV-12012,Gujarat Supermarkets,84317,91,Pending
INV-12013,Gujarat Supermarkets,136102,-1,Paid
INV-12014,Rajasthan Traders,46180,95,Pending
INV-12015,Gujarat Supermarkets,46332,50,Pending
INV-12016,Rajasthan Traders,13027,19,Pending
INV-12017,Delhi Mega Stores,59060,27,Pending
INV-12018,Punjab Distributors,58159,11,Pending
INV-12019,Gujarat Supermarkets,93990,35,Pending
INV-12020,Punjab Distributors,15390,91,Pending
INV-12021,Gujarat Supermarkets,46196,112,Pending
INV-12022,Punjab Distributors,63642,98,Pending
INV-12023,Delhi Mega Stores,69830,74,Pending
INV-12024,Punjab Distributors,18817,100,Pending
INV-12025,Gujarat Supermarkets,91109,76,Pending
INV-12026,Mumbai Fresh Mart,72350,116,Pending
INV-12027,Delhi Mega Stores,38433,17,Pending
INV-12028,Delhi Mega Stores,75650,1,Pending
INV-12029,Gujarat Supermarkets,95290,44,Pending
INV-12030,Rajasthan Traders,35670,119,Pending
INV-12031,Delhi Mega Stores,414299,-1,Paid
INV-12032,Delhi Mega Stores,61743,33,Pending
INV-12033,Delhi Mega Stores,79728,37,Pending
INV-12034,Mumbai Fresh Mart,44360,81,Pending
INV-12035,Delhi Mega Stores,68631,59,Pending
INV-12036,Gujarat Supermarkets,13412,115,Pending
INV-12037,Punjab Distributors,38552,68,Pending
INV-12038,Delhi Mega Stores,52286,48,Pending
INV-12039,Delhi Mega Stores,71363,25,Pending
INV-12040,Punjab Distributors,72971,32,Pending
INV-12041,Rajasthan Traders,92809,64,Pending
INV-12042,Rajasthan Traders,97505,98,Pending
INV-12043,Rajasthan Traders,85989,95,Pending
INV-12044,Delhi Mega Stores,77089,27,Pending
INV-12045,Delhi Mega Stores,44151,80,Pending
INV-12046,Punjab Distributors,76085,104,Pending
INV-12047,Gujarat Supermarkets,95442,104,Pending
INV-12048,Delhi Mega Stores,91727,106,Pending
INV-12049,Mumbai Fresh Mart,59676,11,Pending
INV-12050,Mumbai Fresh Mart,71087,13,Pending
INV-12051,Mumbai Fresh Mart,96902,60,Pending
INV-12052,Delhi Mega Stores,63750,88,Pending
INV-12053,Gujarat Supermarkets,98176,95,Pending
INV-12054,Mumbai Fresh Mart,66054,41,Pending
INV-12055,Rajasthan Traders,70516,110,Pending
INV-12056,Mumbai Fresh Mart,98109,7,Pending
INV-12057,Punjab Distributors,24332,44,Pending
INV-12058,Gujarat Supermarkets,61409,40,Pending
INV-12059,Rajasthan Traders,84188,4,Pending
INV-12060,Mumbai Fresh Mart,54402,63,Pending
INV-12061,Gujarat Supermarkets,35714,98,Pending
INV-12062,Mumbai Fresh Mart,273626,-5,Paid
INV-12063,Mumbai Fresh Mart,27729,87,Pending
INV-12064,Gujarat Supermarkets,35927,70,Pending
INV-12065,Gujarat Supermarkets,30973,8,Pending
INV-12066,Punjab Distributors,91703,89,Pending
INV-12067,Gujarat Supermarkets,56331,99,Pending
INV-12068,Punjab Distributors,27870,34,Pending
INV-12069,Delhi Mega Stores,12137,66,Pending
INV-12070,Gujarat Supermarkets,15586,79,Pending
INV-12071,Rajasthan Traders,85239,103,Pending
INV-12072,Mumbai Fresh Mart,49769,78,Pending
INV-12073,Mumbai Fresh Mart,74170,95,Pending
INV-12074,Gujarat Supermarkets,98035,62,Pending
INV-12075,Rajasthan Traders,82368,102,Pending
INV-12076,Delhi Mega Stores,58274,96,Pending
INV-12077,Delhi Mega Stores,44432,63,Pending
INV-12078,Delhi Mega Stores,17155,91,Pending
INV-12079,Delhi Mega Stores,24081,3,Pending
INV-12080,Rajasthan Traders,17635,76,Pending
INV-12081,Delhi Mega Stores,25111,71,Pending
INV-12082,Mumbai Fresh Mart,30072,78,Pending
INV-12083,Rajasthan Traders,71031,42,Pending
INV-12084,Rajasthan Traders,93407,85,Pending
INV-12085,Delhi Mega Stores,91623,48,Pending
INV-12086,Delhi Mega Stores,28812,70,Pending
INV-12087,Gujarat Supermarkets,41677,89,Pending
INV-12088,Delhi Mega Stores,14341,7,Pending
INV-12089,Mumbai Fresh Mart,43788,6,Pending
INV-12090,Gujarat Supermarkets,49848,61,Pending
INV-12091,Punjab Distributors,18115,51,Pending
INV-12092,Rajasthan Traders,391079,-1,Paid
INV-12093,Mumbai Fresh Mart,22354,117,Pending
INV-12094,Delhi Mega Stores,75723,14,Pending
INV-12095,Rajasthan Traders,96968,12,Pending
INV-12096,Delhi Mega Stores,59585,93,Pending
INV-12097,Punjab Distributors,38321,71,Pending
INV-12098,Delhi Mega Stores,19162,84,Pending
INV-12099,Delhi Mega Stores,74836,18,Pending
INV-12100,Delhi Mega Stores,40020,65,Pending
INV-12101,Mumbai Fresh Mart,23936,46,Pending
INV-12102,Punjab Distributors,62578,117,Pending
INV-12103,Mumbai Fresh Mart,55543,108,Pending
INV-12104,Rajasthan Traders,98478,84,Pending
INV-12105,Gujarat Supermarkets,80972,40,Pending
INV-12106,Gujarat Supermarkets,31982,46,Pending
INV-12107,Mumbai Fresh Mart,39294,29,Pending
INV-12108,Punjab Distributors,78918,116,Pending
INV-12109,Mumbai Fresh Mart,55910,75,Pending
INV-12110,Delhi Mega Stores,64014,112,Pending
INV-12111,Mumbai Fresh Mart,96347,105,Pending
INV-12112,Rajasthan Traders,90296,116,Pending
INV-12113,Rajasthan Traders,92630,47,Pending
INV-12114,Punjab Distributors,15604,13,Pending
INV-12115,Rajasthan Traders,73668,1,Pending
INV-12116,Rajasthan Traders,64576,113,Pending
INV-12117,Mumbai Fresh Mart,22762,44,Pending
INV-12118,Punjab Distributors,35967,84,Pending
INV-12119,Delhi Mega Stores,61157,46,Pending
INV-12120,Mumbai Fresh Mart,82594,20,Pending
INV-12121,Mumbai Fresh Mart,55820,45,Pending
INV-12122,Delhi Mega Stores,36773,94,Pending
INV-12123,Mumbai Fresh Mart,45447,96,Pending
INV-12124,Gujarat Supermarkets,27596,64,Pending
INV-12125,Delhi Mega Stores,66732,1,Pending
INV-12126,Delhi Mega Stores,77830,111,Pending
INV-12127,Delhi Mega Stores,26794,106,Pending
INV-12128,Gujarat Supermarkets,94556,63,Pending
INV-12129,Mumbai Fresh Mart,50739,15,Pending
INV-12130,Mumbai Fresh Mart,56773,62,Pending
INV-12131,Rajasthan Traders,53133,56,Pending
INV-12132,Rajasthan Traders,60426,44,Pending
INV-12133,Mumbai Fresh Mart,17474,85,Pending
INV-12134,Punjab Distributors,68274,3,Pending
INV-12135,Gujarat Supermarkets,90383,1,Pending
INV-12136,Punjab Distributors,37794,87,Pending
INV-12137,Mumbai Fresh Mart,82295,107,Pending
INV-12138,Delhi Mega Stores,13565,14,Pending
INV-12139,Delhi Mega Stores,73828,59,Pending
INV-12140,Punjab Distributors,71892,-5,Paid
INV-12141,Rajasthan Traders,96412,11,Pending
INV-12142,Rajasthan Traders,21545,7,Pending
INV-12143,Gujarat Supermarkets,59222,17,Pending
INV-12144,Mumbai Fresh Mart,49215,59,Pending
INV-12145,Punjab Distributors,43138,95,Pending
INV-12146,Punjab Distributors,39086,119,Pending
INV-12147,Mumbai Fresh Mart,63222,112,Pending
INV-12148,Punjab Distributors,46210,22,Pending
INV-12149,Mumbai Fresh Mart,63259,51,Pending
INV-12150,Delhi Mega Stores,46897,57,Pending
INV-12151,Delhi Mega Stores,28924,81,Pending
INV-12152,Punjab Distributors,69009,68,Pending
INV-12153,Punjab Distributors,42838,82,Pending
INV-12154,Rajasthan Traders,86195,4,Pending
INV-12155,Rajasthan Traders,20109,83,Pending
INV-12156,Rajasthan Traders,89308,14,Pending
INV-12157,Delhi Mega Stores,25414,98,Pending
INV-12158,Delhi Mega Stores,97654,2,Pending
INV-12159,Rajasthan Traders,97723,20,Pending
INV-12160,Mumbai Fresh Mart,37500,108,Pending
INV-12161,Delhi Mega Stores,58342,16,Pending
INV-12162,Delhi Mega Stores,91017,117,Pending
INV-12163,Gujarat Supermarkets,77113,20,Pending
INV-12164,Mumbai Fresh Mart,92987,7,Pending
INV-12165,Delhi Mega Stores,50650,98,Pending
INV-12166,Delhi Mega Stores,69750,15,Pending
INV-12167,Mumbai Fresh Mart,15231,73,Pending
INV-12168,Delhi Mega Stores,87321,44,Pending
INV-12169,Rajasthan Traders,57987,11,Pending
INV-12170,Rajasthan Traders,52602,56,Pending
INV-12171,Punjab Distributors,73057,118,Pending
INV-12172,Gujarat Supermarkets,10233,42,Pending
INV-12173,Mumbai Fresh Mart,114560,-4,Paid
INV-12174,Mumbai Fresh Mart,61738,100,Pending
INV-12175,Delhi Mega Stores,17247,117,Pending
INV-12176,Mumbai Fresh Mart,70281,24,Pending
INV-12177,Gujarat Supermarkets,10617,81,Pending
INV-12178,Rajasthan Traders,39032,101,Pending
INV-12179,Mumbai Fresh Mart,81805,93,Pending
INV-12180,Punjab Distributors,199648,-9,Paid
INV-12181,Mumbai Fresh Mart,34571,85,Pending
INV-12182,Punjab Distributors,58647,81,Pending
INV-12183,Gujarat Supermarkets,20000,7,Pending
INV-12184,Punjab Distributors,40643,26,Pending
INV-12185,Rajasthan Traders,43646,96,Pending
INV-12186,Punjab Distributors,76269,97,Pending
INV-12187,Mumbai Fresh Mart,45617,101,Pending
INV-12188,Delhi Mega Stores,60048,81,Pending
INV-12189,Mumbai Fresh Mart,45929,73,Pending
INV-12190,Delhi Mega Stores,243344,-4,Paid
INV-12191,Mumbai Fresh Mart,84855,117,Pending
INV-12192,Rajasthan Traders,62360,53,Pending
INV-12193,Rajasthan Traders,176770,-3,Paid
INV-12194,Mumbai Fresh Mart,19629,118,Pending
INV-12195,Delhi Mega Stores,30854,26,Pending
INV-12196,Gujarat Supermarkets,62822,118,Pending
INV-12197,Rajasthan Traders,92500,41,Pending
INV-12198,Punjab Distributors,14446,106,Pending
INV-12199,Rajasthan Traders,17394,40,Pending
INV-12200,Delhi Mega Stores,14907,33,Pending
INV-12201,Delhi Mega Stores,37573,59,Pending
INV-12202,Punjab Distributors,93503,72,Pending
INV-12203,Delhi Mega Stores,28267,54,Pending
INV-12204,Rajasthan Traders,83334,40,Pending
INV-12205,Punjab Distributors,61383,109,Pending
INV-12206,Punjab Distributors,36887,55,Pending
INV-12207,Gujarat Supermarkets,53053,104,Pending
INV-12208,Gujarat Supermarkets,94099,115,Pending
INV-12209,Rajasthan Traders,35090,109,Pending
INV-12210,Delhi Mega Stores,26103,2,Pending
INV-12211,Rajasthan Traders,40676,9,Pending
INV-12212,Gujarat Supermarkets,52871,63,Pending
INV-12213,Delhi Mega Stores,177020,-6,Paid
INV-12214,Delhi Mega Stores,50173,87,Pending
INV-12215,Rajasthan Traders,20883,51,Pending
INV-12216,Rajasthan Traders,42101,51,Pending
INV-12217,Gujarat Supermarkets,98252,-10,Paid
INV-12218,Gujarat Supermarkets,16623,3,Pending
INV-12219,Gujarat Supermarkets,74484,69,Pending
INV-12220,Rajasthan Traders,92400,118,Pending
INV-12221,Gujarat Supermarkets,58396,113,Pending
INV-12222,Rajasthan Traders,55678,51,Pending
INV-12223,Gujarat Supermarkets,51347,61,Pending
INV-12224,Gujarat Supermarkets,30730,109,Pending
INV-12225,Punjab Distributors,54239,52,Pending
INV-12226,Punjab Distributors,80852,104,Pending
INV-12227,Punjab Distributors,21675,77,Pending
INV-12228,Delhi Mega Stores,37742,49,Pending
INV-12229,Gujarat Supermarkets,11525,97,Pending
INV-12230,Delhi Mega Stores,19408,8,Pending
INV-12231,Gujarat Supermarkets,15834,116,Pending
INV-12232,Gujarat Supermarkets,45212,95,Pending
INV-12233,Gujarat Supermarkets,49257,57,Pending
INV-12234,Punjab Distributors,91035,21,Pending
INV-12235,Delhi Mega Stores,13972,101,Pending
INV-12236,Gujarat Supermarkets,94352,8,Pending
INV-12237,Mumbai Fresh Mart,81886,109,Pending
INV-12238,Mumbai Fresh Mart,293741,-7,Paid
INV-12239,Rajasthan Traders,33340,78,Pending
INV-12240,Gujarat Supermarkets,88333,114,Pending
INV-12241,Gujarat Supermarkets,29983,48,Pending
INV-12242,Rajasthan Traders,85494,24,Pending
INV-12243,Gujarat Supermarkets,72095,50,Pending
INV-12244,Mumbai Fresh Mart,26251,51,Pending
INV-12245,Mumbai Fresh Mart,92011,61,Pending
INV-12246,Punjab Distributors,41516,57,Pending
INV-12247,Rajasthan Traders,66252,54,Pending
INV-12248,Mumbai Fresh Mart,46625,92,Pending
INV-12249,Mumbai Fresh Mart,68633,60,Pending
INV-12250,Delhi Mega Stores,94226,61,Pending
INV-12251,Gujarat Supermarkets,17989,58,Pending
INV-12252,Punjab Distributors,10482,79,Pending
INV-12253,Punjab Distributors,73732,41,Pending
INV-12254,Delhi Mega Stores,52312,18,Pending
INV-12255,Mumbai Fresh Mart,361819,-6,Paid
INV-12256,Rajasthan Traders,90070,87,Pending
INV-12257,Delhi Mega Stores,43789,43,Pending
INV-12258,Delhi Mega Stores,77613,51,Pending
INV-12259,Rajasthan Traders,10781,25,Pending
INV-12260,Punjab Distributors,52553,6,Pending
INV-12261,Delhi Mega Stores,21654,54,Pending
INV-12262,Gujarat Supermarkets,491946,-4,Paid
INV-12263,Gujarat Supermarkets,24398,9,Pending
INV-12264,Rajasthan Traders,52923,62,Pending
INV-12265,Mumbai Fresh Mart,26951,90,Pending
INV-12266,Gujarat Supermarkets,372483,-9,Paid
INV-12267,Delhi Mega Stores,33525,5,Pending
INV-12268,Gujarat Supermarkets,50131,42,Pending
INV-12269,Gujarat Supermarkets,47807,86,Pending
INV-12270,Rajasthan Traders,61371,73,Pending
INV-12271,Gujarat Supermarkets,94021,43,Pending
INV-12272,Mumbai Fresh Mart,132257,-3,Paid
INV-12273,Punjab Distributors,39818,34,Pending
INV-12274,Mumbai Fresh Mart,39252,89,Pending
INV-12275,Mumbai Fresh Mart,62331,81,Pending
INV-12276,Punjab Distributors,493714,-5,Paid
INV-12277,Rajasthan Traders,73367,69,Pending
INV-12278,Gujarat Supermarkets,57966,93,Pending
INV-12279,Gujarat Supermarkets,41562,115,Pending
INV-12280,Punjab Distributors,27292,73,Pending
INV-12281,Punjab Distributors,94462,91,Pending
INV-12282,Gujarat Supermarkets,14270,10,Pending
INV-12283,Rajasthan Traders,19795,101,Pending
INV-12284,Gujarat Supermarkets,203495,-6,Paid
INV-12285,Rajasthan Traders,77647,87,Pending
INV-12286,Punjab Distributors,96505,21,Pending
INV-12287,Mumbai Fresh Mart,46290,89,Pending
INV-12288,Mumbai Fresh Mart,69666,29,Pending
INV-12289,Gujarat Supermarkets,48955,29,Pending
INV-12290,Mumbai Fresh Mart,85631,45,Pending
INV-12291,Punjab Distributors,77023,117,Pending
INV-12292,Rajasthan Traders,68956,18,Pending
INV-12293,Gujarat Supermarkets,21495,112,Pending
INV-12294,Rajasthan Traders,72599,78,Pending
INV-12295,Rajasthan Traders,86967,102,Pending
INV-12296,Delhi Mega Stores,99522,93,Pending
INV-12297,Mumbai Fresh Mart,60804,50,Pending
INV-12298,Rajasthan Traders,26737,40,Pending
INV-12299,Gujarat Supermarkets,77146,7,Pending
INV-12300,Mumbai Fresh Mart,69715,78,Pending
INV-12301,Punjab Distributors,17973,33,Pending
INV-12302,Rajasthan Traders,26463,16,Pending
INV-12303,Delhi Mega Stores,16031,40,Pending
INV-12304,Rajasthan Traders,20030,64,Pending
INV-12305,Delhi Mega Stores,24791,81,Pending
INV-12306,Delhi Mega Stores,31836,30,Pending
INV-12307,Mumbai Fresh Mart,98063,5,Pending
INV-12308,Rajasthan Traders,250775,-5,Paid
INV-12309,Punjab Distributors,25840,27,Pending
INV-12310,Mumbai Fresh Mart,65299,64,Pending
INV-12311,Delhi Mega Stores,40888,22,Pending
INV-12312,Mumbai Fresh Mart,23274,34,Pending
INV-12313,Rajasthan Traders,11028,30,Pending
INV-12314,Gujarat Supermarkets,49074,78,Pending
INV-12315,Mumbai Fresh Mart,45136,18,Pending
INV-12316,Mumbai Fresh Mart,57896,61,Pending
INV-12317,Gujarat Supermarkets,23482,92,Pending
INV-12318,Delhi Mega Stores,36921,76,Pending
INV-12319,Mumbai Fresh Mart,68451,92,Pending
INV-12320,Gujarat Supermarkets,46567,5,Pending
INV-12321,Delhi Mega Stores,31607,99,Pending
INV-12322,Delhi Mega Stores,64125,39,Pending
INV-12323,Delhi Mega Stores,98905,75,Pending
INV-12324,Mumbai Fresh Mart,34577,74,Pending
INV-12325,Delhi Mega Stores,80891,73,Pending
INV-12326,Gujarat Supermarkets,63884,107,Pending
INV-12327,Gujarat Supermarkets,417330,-9,Paid
INV-12328,Punjab Distributors,27420,66,Pending
INV-12329,Mumbai Fresh Mart,72922,37,Pending
INV-12330,Rajasthan Traders,38063,56,Pending
INV-12331,Punjab Distributors,42215,106,Pending
INV-12332,Delhi Mega Stores,72689,88,Pending
INV-12333,Gujarat Supermarkets,70464,85,Pending
INV-12334,Punjab Distributors,16366,26,Pending
INV-12335,Mumbai Fresh Mart,93786,47,Pending
INV-12336,Punjab Distributors,99166,18,Pending
INV-12337,Rajasthan Traders,30462,95,Pending
INV-12338,Rajasthan Traders,21469,117,Pending
INV-12339,Rajasthan Traders,44186,30,Pending
INV-12340,Gujarat Supermarkets,81136,56,Pending
INV-12341,Rajasthan Traders,39773,66,Pending
INV-12342,Rajasthan Traders,16027,22,Pending
INV-12343,Rajasthan Traders,60022,105,Pending
INV-12344,Rajasthan Traders,79227,92,Pending
INV-12345,Punjab Distributors,34181,33,Pending
INV-12346,Delhi Mega Stores,61967,81,Pending
INV-12347,Punjab Distributors,389119,-10,Paid
INV-12348,Punjab Distributors,82395,115,Pending
INV-12349,Delhi Mega Stores,73418,88,Pending
INV-12350,Gujarat Supermarkets,44338,99,Pending
INV-12351,Mumbai Fresh Mart,86523,73,Pending
INV-12352,Rajasthan Traders,87946,37,Pending
INV-12353,Mumbai Fresh Mart,63127,73,Pending
INV-12354,Punjab Distributors,77591,5,Pending
INV-12355,Rajasthan Traders,62233,57,Pending
INV-12356,Gujarat Supermarkets,29572,45,Pending
INV-12357,Gujarat Supermarkets,24358,79,Pending
INV-12358,Gujarat Supermarkets,93685,115,Pending
INV-12359,Rajasthan Traders,28418,14,Pending
INV-12360,Delhi Mega Stores,66900,17,Pending
INV-12361,Punjab Distributors,13472,104,Pending
INV-12362,Rajasthan Traders,48117,56,Pending
INV-12363,Gujarat Supermarkets,83441,49,Pending
INV-12364,Gujarat Supermarkets,55232,11,Pending
INV-12365,Mumbai Fresh Mart,89278,20,Pending
INV-12366,Delhi Mega Stores,19524,70,Pending
INV-12367,Delhi Mega Stores,57750,6,Pending
INV-12368,Gujarat Supermarkets,46348,71,Pending
INV-12369,Gujarat Supermarkets,68607,33,Pending
INV-12370,Delhi Mega Stores,16866,77,Pending
INV-12371,Rajasthan Traders,32487,29,Pending
INV-12372,Mumbai Fresh Mart,20315,96,Pending
INV-12373,Punjab Distributors,69648,102,Pending
INV-12374,Gujarat Supermarkets,82711,56,Pending
INV-12375,Rajasthan Traders,227332,-5,Paid
INV-12376,Punjab Distributors,13149,109,Pending
INV-12377,Delhi Mega Stores,85857,32,Pending
INV-12378,Delhi Mega Stores,34510,34,Pending
INV-12379,Punjab Distributors,58942,66,Pending
INV-12380,Punjab Distributors,73091,44,Pending
INV-12381,Gujarat Supermarkets,29292,15,Pending
INV-12382,Gujarat Supermarkets,45226,101,Pending
INV-12383,Gujarat Supermarkets,57178,103,Pending
INV-12384,Punjab Distributors,99374,7,Pending
INV-12385,Rajasthan Traders,32730,83,Pending
INV-12386,Rajasthan Traders,61166,83,Pending
INV-12387,Mumbai Fresh Mart,89592,4,Pending
INV-12388,Rajasthan Traders,97191,80,Pending
INV-12389,Punjab Distributors,58885,66,Pending
INV-12390,Delhi Mega Stores,31516,111,Pending
INV-12391,Mumbai Fresh Mart,86927,94,Pending
INV-12392,Rajasthan Traders,97256,21,Pending
INV-12393,Mumbai Fresh Mart,65240,27,Pending
INV-12394,Delhi Mega Stores,90995,39,Pending
INV-12395,Delhi Mega Stores,45277,82,Pending
INV-12396,Gujarat Supermarkets,75540,29,Pending
INV-12397,Delhi Mega Stores,16256,85,Pending
INV-12398,Mumbai Fresh Mart,50593,79,Pending
INV-12399,Mumbai Fresh Mart,58355,74,Pending
INV-12400,Punjab Distributors,52425,45,Pending
INV-12401,Mumbai Fresh Mart,31971,101,Pending
INV-12402,Punjab Distributors,46877,89,Pending
INV-12403,Punjab Distributors,49924,90,Pending
INV-12404,Punjab Distributors,16798,57,Pending
INV-12405,Delhi Mega Stores,10292,29,Pending
INV-12406,Delhi Mega Stores,21070,94,Pending
INV-12407,Gujarat Supermarkets,71444,10,Pending
INV-12408,Rajasthan Traders,336908,-1,Paid
INV-12409,Delhi Mega Stores,40642,68,Pending
INV-12410,Mumbai Fresh Mart,64759,98,Pending
INV-12411,Gujarat Supermarkets,61980,72,Pending
INV-12412,Mumbai Fresh Mart,91224,62,Pending
INV-12413,Gujarat Supermarkets,24849,36,Pending
INV-12414,Mumbai Fresh Mart,97075,43,Pending
INV-12415,Punjab Distributors,99590,78,Pending
INV-12416,Delhi Mega Stores,48500,91,Pending
INV-12417,Delhi Mega Stores,73266,91,Pending
INV-12418,Delhi Mega Stores,30616,105,Pending
INV-12419,Gujarat Supermarkets,375813,-4,Paid
INV-12420,Mumbai Fresh Mart,73084,42,Pending
INV-12421,Gujarat Supermarkets,97229,54,Pending
INV-12422,Mumbai Fresh Mart,67987,104,Pending
INV-12423,Gujarat Supermarkets,87725,13,Pending
INV-12424,Gujarat Supermarkets,17100,94,Pending
INV-12425,Punjab Distributors,24988,90,Pending
INV-12426,Punjab Distributors,65283,6,Pending
INV-12427,Rajasthan Traders,40794,108,Pending
INV-12428,Delhi Mega Stores,96392,44,Pending
INV-12429,Punjab Distributors,16167,115,Pending
INV-12430,Punjab Distributors,203361,-3,Paid
INV-12431,Rajasthan Traders,64739,80,Pending
INV-12432,Punjab Distributors,84270,53,Pending
INV-12433,Punjab Distributors,17040,115,Pending
INV-12434,Mumbai Fresh Mart,60362,10,Pending
INV-12435,Punjab Distributors,320845,-7,Paid
INV-12436,Punjab Distributors,52483,38,Pending
INV-12437,Delhi Mega Stores,44772,75,Pending
INV-12438,Delhi Mega Stores,81499,64,Pending
INV-12439,Mumbai Fresh Mart,219023,0,Paid
INV-12440,Rajasthan Traders,95263,51,Pending
INV-12441,Mumbai Fresh Mart,86501,62,Pending
INV-12442,Delhi Mega Stores,48337,21,Pending
INV-12443,Rajasthan Traders,20561,115,Pending
INV-12444,Delhi Mega Stores,21270,83,Pending
